time	MAPK phosphatase	MEK phosphatase	RAF kinase	RAF phosphatase	MAPK	MAPK-P	MAPK-PP	MEK	MEK-P	MEK-PP	RAF	RAF-P	MAPK_MEK-PP	MAPK-P_MEK-PP	MEK_RAF-P	MEK-P_RAF-P	MAPK-P_MAPKPase	MAPK-PP_MAPKPase	MEK-P_MEKPase	MEK-PP_MEKPase	RAF_RAFK	RAF-P_RAFPase	Scaffold	Scaffold_RAF	Scaffold_RAF-P	Scaffold_MEK	Scaffold_MEK_RAF	Scaffold_MEK_RAF-P	Scaffold_MEK-P	Scaffold_MEK-P_RAF	Scaffold_MEK-P_RAF-P	Scaffold_MEK-PP	Scaffold_MEK-PP_RAF	Scaffold_MEK-PP_RAF-P	Scaffold_MAPK	Scaffold_MAPK_RAF	Scaffold_MAPK_RAF-P	Scaffold_MAPK_MEK	Scaffold_MAPK_MEK_RAF	Scaffold_MAPK_MEK_RAF-P	Scaffold_MAPK_MEK-P	Scaffold_MAPK_MEK-P_RAF	Scaffold_MAPK_MEK-P_RAF-P	Scaffold_MAPK_MEK-PP	Scaffold_MAPK_MEK-PP_RAF	Scaffold_MAPK_MEK-PP_RAF-P	Scaffold_MAPK-P	Scaffold_MAPK-P_RAF	Scaffold_MAPK-P_RAF-P	Scaffold_MAPK-P_MEK	Scaffold_MAPK-P_MEK_RAF	Scaffold_MAPK-P_MEK_RAF-P	Scaffold_MAPK-P_MEK-P	Scaffold_MAPK-P_MEK-P_RAF	Scaffold_MAPK-P_MEK-P_RAF-P	Scaffold_MAPK-P_MEK-PP	Scaffold_MAPK-P_MEK-PP_RAF	Scaffold_MAPK-P_MEK-PP_RAF-P	Scaffold_MAPK-PP	Scaffold_MAPK-PP_RAF	Scaffold_MAPK-PP_RAF-P	Scaffold_MAPK-PP_MEK	Scaffold_MAPK-PP_MEK_RAF	Scaffold_MAPK-PP_MEK_RAF-P	Scaffold_MAPK-PP_MEK-P	Scaffold_MAPK-PP_MEK-P_RAF	Scaffold_MAPK-PP_MEK-P_RAF-P	Scaffold_MAPK-PP_MEK-PP	Scaffold_MAPK-PP_MEK-PP_RAF	Scaffold_MAPK-PP_MEK-PP_RAF-P	Scaffold_RAF_2	Scaffold_MEK_RAF_2	Scaffold_MEK-P_RAF_2	Scaffold_MEK-PP_RAF_2	Scaffold_MAPK_RAF_2	Scaffold_MAPK_MEK_RAF_2	Scaffold_MAPK_MEK-P_RAF_2	Scaffold_MAPK_MEK-PP_RAF_2	Scaffold_MAPK-P_RAF_2	Scaffold_MAPK-P_MEK_RAF_2	Scaffold_MAPK-P_MEK-P_RAF_2	Scaffold_MAPK-P_MEK-PP_RAF_2	Scaffold_MAPK-PP_RAF_2	Scaffold_MAPK-PP_MEK_RAF_2	Scaffold_MAPK-PP_MEK-P_RAF_2	Scaffold_MAPK-PP_MEK-PP_RAF_2	nnamed: 8
5.0	0.299998	0.19961600000000002	0.0247311	0.299329	0.326046	2.0756799999999998e-06	8.525639999999999e-08	0.139461	0.000283297	4.977290000000001e-06	0.186218	0.00426071	2.10751e-05	8.163000000000001e-11	0.00228045	2.81625e-06	1.92434e-06	7.08697e-08	0.00037842199999999995	5.752469999999999e-06	0.00757884	0.0006710069999999999	3.5691599999999996e-05	2.4154e-05	0.00127308	8.919559999999999e-05	6.39438e-05	0.0025999	1.11388e-05	6.205269999999999e-06	0.000458019	1.3418500000000001e-06	6.83368e-07	6.35097e-05	0.000221513	0.00015476200000000002	0.00686578	0.000570553	0.00041374900000000004	0.0159189	7.24617e-05	4.04367e-05	0.0029625999999999997	8.45123e-06	4.29418e-06	0.000401795	2.99931e-08	1.83348e-08	1.00359e-06	2.58868e-08	1.65154e-08	8.03168e-07	8.51594e-10	3.5814800000000003e-10	5.3315e-08	1.10656e-06	6.42527e-07	4.01438e-05	2.49991e-09	1.58986e-09	7.9242e-08	1.8667e-09	1.21904e-09	5.62087e-08	4.82589e-11	1.92597e-11	3.25143e-09	1.09149e-07	6.762919999999999e-08	3.5881699999999994e-06	0.013606100000000001	0.0078187	1.76223e-05	1.5281999999999998e-06	0.0202553	0.025864799999999997	0.000114929	9.6441e-06	3.31299e-08	2.7480599999999998e-08	4.708919999999999e-10	1.2773299999999998e-06	2.53209e-09	1.7918499999999998e-09	2.25407e-11	1.17864e-07	
5.5	0.29999699999999996	0.199491	0.0267582	0.299207	0.325416	3.24123e-06	1.4497e-07	0.137902	0.000358255	6.9592499999999995e-06	0.184647	0.00488548	3.13102e-05	1.93604e-10	0.0026815000000000003	4.35027e-06	3.25785e-06	1.31047e-07	0.000500646	8.49322e-06	0.00801846	0.000793467	3.58777e-05	2.12804e-05	0.00133508	8.87167e-05	5.535770000000001e-05	0.00276391	1.34948e-05	7.1546399999999995e-06	0.0005376980000000001	1.812e-06	8.86952e-07	8.25848e-05	0.000222755	0.000135947	0.00732146	0.0005668769999999999	0.000357312	0.0170101	8.76799e-05	4.65479e-05	0.00347722	1.13771e-05	5.55643e-06	0.000520967	4.68491e-08	2.6997e-08	1.54155e-06	4.282e-08	2.56045e-08	1.31273e-06	1.62801e-09	6.742410000000002e-10	9.63312e-08	1.6134700000000001e-06	8.88877e-07	5.7195e-05	4.30238e-09	2.56181e-09	1.34999e-07	3.4184200000000003e-09	2.0824699999999997e-09	1.02169e-07	1.0283200000000001e-10	4.06162e-11	6.53015e-09	1.74987e-07	1.01953e-07	5.671090000000001e-06	0.0129708	0.00751159	2.5177e-05	2.44101e-06	0.0194484	0.0250829	0.000164108	1.53679e-05	5.98923e-08	5.24487e-08	1.0845000000000001e-09	2.17619e-06	4.9953900000000005e-09	3.7544499999999996e-09	5.79825e-11	2.1816600000000002e-07	
6.0	0.29999499999999996	0.199345	0.0286306	0.29907399999999995	0.324812	4.82651e-06	2.3298200000000001e-07	0.136322	0.00044257599999999997	9.403310000000001e-06	0.182982	0.00555101	4.45888e-05	4.1921100000000005e-10	0.00310897	6.45888e-06	5.21056e-06	2.2689900000000003e-07	0.000642628	1.20253e-05	0.00850065	0.00092582	3.6937800000000004e-05	1.99303e-05	0.0013917	9.05991e-05	5.1116400000000004e-05	0.00290714	1.59248e-05	8.03738e-06	0.000617905	2.35929e-06	1.1087299999999998e-06	0.000104096	0.00022967	0.000127102	0.00773801	0.000578585	0.00032933800000000004	0.0179606	0.000103326	5.2205e-05	0.00399349	1.4768399999999999e-05	6.925089999999999e-06	0.0006547580000000001	6.96328e-08	3.78817e-08	2.26039e-06	6.6829e-08	3.75465e-08	2.0296400000000003e-06	2.8960000000000003e-09	1.17539e-09	1.6309100000000001e-07	2.2502e-06	1.1767299999999999e-06	7.82526e-05	6.98468e-09	3.9042199999999996e-09	2.1747499999999998e-07	5.85422e-09	3.33812e-09	1.7401199999999998e-07	2.0196900000000004e-10	7.85249e-11	1.21746e-08	2.66102e-07	1.46054e-07	8.52792e-06	0.012365899999999999	0.00721682	3.42353e-05	3.67175e-06	0.0186768	0.0243212	0.00022297	2.3060999999999998e-05	1.0070000000000001e-07	9.238519999999999e-08	2.26402e-09	3.46522e-06	9.093370000000001e-09	7.20153e-09	1.3388200000000002e-10	3.74553e-07	
6.5	0.299992	0.199179	0.0303495	0.29893200000000003	0.324233	6.9111199999999995e-06	3.57357e-07	0.134721	0.000536197	1.23506e-05	0.181239	0.00625515	6.13169e-05	8.418780000000001e-10	0.00356149	9.27414e-06	7.95137e-06	3.72046e-07	0.00080457	1.64474e-05	0.00899956	0.00106801	3.84529e-05	1.93259e-05	0.00144342	9.36209e-05	4.8962600000000005e-05	0.00303141	1.8403e-05	8.86029e-06	0.000697692	2.9822700000000002e-06	1.34653e-06	0.000127872	0.00023950900000000003	0.000123118	0.00811887	0.0005976569999999999	0.000315008	0.0187832	0.000119235	5.745600000000001e-05	0.00450534	1.86127e-05	8.3859e-06	0.0008019889999999999	9.94225e-08	5.12259e-08	3.18954e-06	9.95021e-08	5.27412e-08	2.9970900000000002e-06	4.854479999999999e-09	1.9259e-09	2.61618e-07	3.0269099999999996e-06	1.5059999999999999e-06	0.00010352700000000001	1.08153e-08	5.6994e-09	3.34471e-07	9.494399999999999e-09	5.092290000000001e-09	2.80813e-07	3.7082499999999996e-10	1.41475e-10	2.1338e-08	3.8766399999999997e-07	2.01156e-07	1.23045e-05	0.011791	0.00693667	4.47427e-05	5.26078e-06	0.0179455	0.0235974	0.000291122	3.29628e-05	1.5977499999999999e-07	1.5263400000000002e-07	4.3609199999999995e-09	5.226040000000001e-06	1.55244e-08	1.28729e-08	2.82876e-10	6.05461e-07	
7.0	0.29998800000000003	0.198992	0.0319265	0.29878000000000005	0.323676	9.57673e-06	5.2707e-07	0.133101	0.000638985	1.58392e-05	0.17943399999999998	0.00699549	8.18826e-05	1.58711e-09	0.00403723	1.29395e-05	1.16654e-05	5.827660000000001e-07	0.000986478	2.1852399999999998e-05	0.00949602	0.00121986	4.01798e-05	1.90739e-05	0.00149072	9.70845e-05	4.77714e-05	0.0031385000000000002	2.0908499999999998e-05	9.628539999999999e-06	0.000776287	3.6786699999999996e-06	1.5982299999999998e-06	0.00015371799999999998	0.00025068	0.000121424	0.00846744	0.000619536	0.00030696	0.0194903	0.00013527	6.233729999999999e-05	0.00500787	2.2892199999999997e-05	9.92516e-06	0.0009613460000000001	1.3733e-07	6.726030000000001e-08	4.35787e-06	1.42494e-07	7.15737e-08	4.2581e-06	7.7425e-09	2.9986199999999997e-09	4.0104500000000003e-07	3.95199e-06	1.87615e-06	0.000133149	1.61042e-08	8.03752e-09	4.94742e-07	1.47184e-08	7.46341e-09	4.3304900000000006e-07	6.43387e-10	2.4043599999999996e-10	3.55005e-08	5.45039e-07	2.68441e-07	1.71452e-05	0.011245100000000001	0.00667177	5.66238e-05	7.243049999999999e-06	0.0172559	0.0229185	0.000368043	4.52775e-05	2.41851e-07	2.39393e-07	7.857539999999999e-09	7.540319999999999e-06	2.51588e-08	2.1728400000000003e-08	5.55133e-10	9.31948e-07	
7.5	0.299983	0.198783	0.0333767	0.298619	0.32313800000000004	1.2906099999999998e-05	7.51884e-07	0.131461	0.00075075	1.99041e-05	0.177581	0.00776957	0.000106653	2.83536e-09	0.00453399	1.76077e-05	1.6551400000000002e-05	8.779700000000001e-07	0.00118818	2.83267e-05	0.00997661	0.00138104	4.1986e-05	1.89838e-05	0.00153402	0.00010061799999999999	4.70052e-05	0.00323009	2.34236e-05	1.0345299999999999e-05	0.0008530689999999999	4.44549e-06	1.86169e-06	0.000181422	0.000262321	0.00012077399999999999	0.0087869	0.000641802	0.000301683	0.020093599999999996	0.000151319	6.68718e-05	0.00549718	2.7585500000000002e-05	1.1529100000000001e-05	0.00113144	1.8448799999999998e-07	8.61983e-08	5.793200000000001e-06	1.97489e-07	9.43953e-08	5.8542e-06	1.18382e-08	4.473390000000001e-09	5.91449e-07	5.03194e-06	2.2860299999999998e-06	0.000167175	2.3201900000000003e-08	1.1014600000000001e-08	7.07909e-07	2.19636e-08	1.05792e-08	6.42464e-07	1.06382e-09	3.89029e-10	5.6494800000000006e-08	7.43678e-07	3.48991e-07	2.31898e-05	0.010727	0.00642184	6.97893e-05	9.64789e-06	0.0166072	0.022285299999999997	0.000453124	6.017229999999999e-05	3.52141e-07	3.59665e-07	1.33861e-08	1.0488199999999999e-05	3.9054800000000004e-08	3.4973e-08	1.02375e-09	1.37753e-06	
8.0	0.299976	0.198555	0.034714999999999996	0.29844899999999996	0.322617	1.69821e-05	1.04223e-06	0.129804	0.000871244	2.4577e-05	0.17569300000000002	0.00857503	0.000135971	4.83634e-09	0.00504931	2.34389e-05	2.28192e-05	1.2791e-06	0.00140934	3.59497e-05	0.0104325	0.00155116	4.38037e-05	1.89649e-05	0.00157375	0.000104036	4.641399999999999e-05	0.00330773	2.5933e-05	1.10124e-05	0.0009275510000000001	5.27923e-06	2.1347400000000003e-06	0.00021076799999999999	0.000273993	0.000120581	0.00908019	0.0006632610000000001	0.00029754900000000003	0.020603599999999996	0.000167286	7.10736e-05	0.00597023	3.2668e-05	1.3184100000000001e-05	0.00131084	2.42033e-07	1.0823000000000001e-07	7.521939999999999e-06	2.6616299999999997e-07	1.21511e-07	7.82439e-06	1.7456200000000002e-08	6.43511e-09	8.43651e-07	6.27141e-06	2.7339099999999996e-06	0.00020559200000000002	3.24988e-08	1.4731000000000001e-08	9.84358e-07	3.17222e-08	1.45738e-08	9.218779999999999e-07	1.68762e-09	6.036110000000001e-10	8.65208e-08	9.89022e-07	4.43753e-07	3.057e-05	0.0102353	0.00618621	8.413959999999999e-05	1.2498800000000001e-05	0.0159976	0.021696	0.000545695	7.7778e-05	4.96284e-07	5.21171e-07	2.1744300000000002e-08	1.41465e-05	5.84701e-08	5.40768e-08	1.7905299999999998e-09	1.96792e-06	
8.5	0.29996799999999996	0.19830599999999998	0.035954599999999996	0.29827	0.32211300000000004	2.1887e-05	1.4090799999999999e-06	0.128132	0.00100017	2.9886999999999997e-05	0.173778	0.00940959	0.000170155	7.92455e-09	0.005580600000000001	3.0598e-05	3.06867e-05	1.8099599999999998e-06	0.00164948	4.47937e-05	0.0108582	0.00172979	4.5601000000000006e-05	1.89754e-05	0.00161029	0.000107257	4.58845e-05	0.00337284	2.8424099999999998e-05	1.16312e-05	0.000999358	6.176e-06	2.41527e-06	0.000241535	0.00028549099999999997	0.000120573	0.00935	0.000683382	0.00029382299999999997	0.0210299	0.00018309	7.49535e-05	0.00642473	3.8113e-05	1.4876800000000001e-05	0.00149815	3.11097e-07	1.33522e-07	9.5688e-06	3.5014899999999997e-07	1.53173e-07	1.02042e-05	2.49444e-08	8.971729999999999e-09	1.1690000000000002e-06	7.67328e-06	3.21755e-06	0.000248327	4.44233e-08	1.92899e-08	1.3351300000000001e-06	4.4537000000000004e-08	1.95849e-08	1.2849700000000002e-06	2.58261e-09	9.03263e-10	1.2815e-07	1.28641e-06	5.53521e-07	3.9407600000000005e-05	0.00976886	0.00596405	9.95683e-05	1.5813699999999997e-05	0.0154253	0.0211475	0.000645044	9.81884e-05	6.80291e-07	7.32239e-07	3.3906e-08	1.85874e-05	8.487039999999999e-08	8.07883e-08	2.99202e-09	2.73069e-06	
9.0	0.29995700000000003	0.198037	0.0371068	0.298084	0.32162199999999996	2.77018e-05	1.8638099999999997e-06	0.126446	0.00113721	3.586e-05	0.171846	0.0102711	0.000209495	1.25356e-08	0.00612521	3.92532e-05	4.03781e-05	2.4965e-06	0.00190799	5.4923500000000004e-05	0.0112509	0.00191643	4.73648e-05	1.89959e-05	0.00164399	0.00011025	4.53672e-05	0.00342669	3.0886199999999996e-05	1.2203e-05	0.00106821	7.1316699999999994e-06	2.7013e-06	0.000273509	0.000296733	0.000120624	0.00959874	0.0007019810000000001	0.000290184	0.0213813	0.00019866599999999998	7.85214e-05	0.00685901	4.3892799999999994e-05	1.65949e-05	0.00169199	3.92801e-07	1.62215e-07	1.19566e-05	4.51015e-07	1.89577e-07	1.3025e-05	3.46792e-08	1.2172300000000001e-08	1.57912e-06	9.2388e-06	3.73436e-06	0.000295251	5.944e-08	2.47962e-08	1.7718200000000003e-06	6.09953e-08	2.57511e-08	1.74605e-06	3.82964e-09	1.3097e-09	1.84317e-07	1.6410299999999998e-06	6.789329999999999e-07	4.98117e-05	0.00932626	0.00575449	0.000115965	1.9604600000000002e-05	0.014887899999999999	0.020636500000000002	0.0007504339999999999	0.00012146200000000001	9.10475e-07	1.00167e-06	5.1027199999999995e-08	2.38772e-05	1.19934e-07	1.1714e-07	4.80538e-09	3.6949e-06	
9.5	0.29994499999999996	0.197749	0.038181099999999996	0.297889	0.32114299999999996	3.45058e-05	2.4180400000000002e-06	0.12475	0.00128198	4.25195e-05	0.169901	0.011157700000000001	0.000254259	1.92233e-08	0.00668048	4.9573e-05	5.2120600000000004e-05	3.36658e-06	0.00218413	6.639680000000001e-05	0.0116093	0.00211059	4.90918e-05	1.90182e-05	0.00167514	0.00011301200000000001	4.48422e-05	0.00347048	3.33107e-05	1.27293e-05	0.00113392	8.14203e-06	2.99096e-06	0.000306482	0.00030769799999999997	0.00012068200000000001	0.00982858	0.0007190419999999999	0.000286503	0.0216657	0.000213958	8.17883e-05	0.0072718999999999995	4.99794e-05	1.83269e-05	0.00189104	4.88245e-07	1.9442799999999997e-07	1.4706199999999998e-05	5.70236e-07	2.3086300000000002e-07	1.63136e-05	4.70605e-08	1.61248e-08	2.08571e-06	1.09678e-05	4.28151e-06	0.000346195	7.80481e-08	3.13558e-08	2.30644e-06	8.172360000000002e-08	3.3209400000000005e-08	2.3197799999999997e-06	5.523020000000001e-09	1.8470899999999999e-09	2.58305e-07	2.05781e-06	8.20473e-07	6.187840000000001e-05	0.00890632	0.00555667	0.000133215	2.3878299999999998e-05	0.014383400000000001	0.0201595	0.0008611189999999999	0.000147623	1.19339e-06	1.33862e-06	7.444719999999999e-08	3.00752e-05	1.6555399999999997e-07	1.6544699999999999e-07	7.45409e-09	4.890680000000001e-06	
10.0	0.299929	0.197444	0.0391856	0.297688	0.32067399999999996	4.23759e-05	3.0835599999999997e-06	0.123045	0.00143409	4.9886400000000004e-05	0.16794800000000001	0.0120675	0.000304686	2.8676599999999998e-08	0.00724385	6.1725e-05	6.61431e-05	4.44965e-06	0.00247709	7.92643e-05	0.0119334	0.00231179	5.0783500000000006e-05	1.90389e-05	0.00170403	0.00011555200000000001	4.43028e-05	0.00350524	3.56907e-05	1.3211700000000001e-05	0.00119634	9.20283e-06	3.2825800000000004e-06	0.000340256	0.000318398	0.000120725	0.0100415	0.00073463	0.000282738	0.021890200000000002	0.000228924	8.476620000000001e-05	0.00766267	5.63447e-05	2.00625e-05	0.00209406	5.985070000000001e-07	2.3026e-07	1.78361e-05	7.091809999999999e-07	2.77117e-07	2.00917e-05	6.25065e-08	2.0915e-08	2.70029e-06	1.28587e-05	4.8560199999999995e-06	0.00040094800000000004	1.0077899999999999e-07	3.9074699999999995e-08	2.95133e-06	1.0738099999999999e-07	4.20934e-08	3.0209500000000003e-06	7.77077e-09	2.5418400000000004e-09	3.53715e-07	2.54145e-06	9.78476e-07	7.5689e-05	0.00850786	0.00536977	0.00015120700000000002	2.8636300000000002e-05	0.0139097	0.019713400000000002	0.000976353	0.000176666	1.5357499999999999e-06	1.7524000000000002e-06	1.0568400000000001e-07	3.72329e-05	2.2383600000000002e-07	2.2830100000000003e-07	1.12131e-08	6.34882e-06	
10.5	0.299912	0.19712000000000002	0.0401269	0.29748	0.320213	5.138649999999999e-05	3.8721699999999996e-06	0.121334	0.00159312	5.7979099999999995e-05	0.165992	0.0129987	0.00036099099999999996	4.17368e-08	0.00781284	7.58737e-05	8.267370000000001e-05	5.77644e-06	0.00278595	9.357e-05	0.0122241	0.00251953	5.24432e-05	1.90569e-05	0.00173092	0.000117885	4.37485e-05	0.00353195	3.80208e-05	1.36522e-05	0.00125541	1.03099e-05	3.57466e-06	0.00037464400000000004	0.000328856	0.00012074799999999999	0.010239100000000001	0.0007488460000000001	0.000278885	0.0220612	0.000243533	8.7468e-05	0.00803096	6.29616e-05	2.1792600000000002e-05	0.00229987	7.24637e-07	2.69788e-07	2.13631e-05	8.69098e-07	3.28374e-07	2.4375799999999998e-05	8.144810000000001e-08	2.66241e-08	3.4339999999999996e-06	1.4909e-05	5.45484e-06	0.000459273	1.28196e-07	4.80583e-08	3.7190499999999996e-06	1.3865000000000001e-07	5.2530999999999996e-08	3.86425e-06	1.06945e-08	3.42225e-09	4.74432e-07	3.0963099999999998e-06	1.1531399999999999e-06	9.13097e-05	0.00812978	0.00519305	0.000169829	3.38759e-05	0.0134649	0.0192952	0.0010954	0.000208557	1.94438e-06	2.2524000000000002e-06	1.46425e-07	4.53936e-05	2.97093e-07	3.0855499999999997e-07	1.6413099999999998e-08	8.10036e-06	
11.0	0.29989099999999996	0.19678099999999998	0.0410109	0.297267	0.31976	6.16094e-05	4.79557e-06	0.119619	0.00175864	6.6814e-05	0.16403399999999999	0.0139499	0.000423366	5.94144e-08	0.00838512	9.21785e-05	0.000101938	7.37867e-06	0.00310976	0.000109351	0.0124826	0.00273335	5.4075699999999995e-05	1.90724e-05	0.00175602	0.000120028	4.31812e-05	0.00355148	4.02972e-05	1.40526e-05	0.00131111	1.14592e-05	3.86586e-06	0.00040947199999999997	0.00033910099999999996	0.00012074899999999999	0.0104232	0.0007618	0.000274956	0.0221845	0.00025776	8.99077e-05	0.00837668	6.98038e-05	2.3509200000000002e-05	0.00250741	8.67659e-07	3.13073e-07	2.53013e-05	1.05111e-06	3.84621e-07	2.9177399999999996e-05	1.04323e-07	3.3327699999999996e-08	4.297419999999999e-06	1.71152e-05	6.07492e-06	0.00052091	1.6088799999999998e-07	5.84106e-08	4.62223e-06	1.76235e-07	6.46429e-08	4.86399e-06	1.44292e-08	4.51824e-09	6.24585e-07	3.72644e-06	1.3445099999999999e-06	0.00010879200000000001	0.00777101	0.00502579	0.000188971	3.95897e-05	0.0130471	0.018902099999999998	0.00121756	0.00024323400000000002	2.42618e-06	2.84789e-06	1.9851500000000003e-07	5.4592299999999996e-05	3.8784100000000004e-07	4.09306e-07	2.3444500000000002e-08	1.01762e-05	
11.5	0.299867	0.196426	0.0418425	0.297047	0.319313	7.3113e-05	5.86528e-06	0.117903	0.00193021	7.64056e-05	0.162079	0.0149194	0.000491977	8.290519999999998e-08	0.00895849	0.000110793	0.000124158	9.28871e-06	0.00344749	0.00012664	0.0127105	0.00295279	5.56856e-05	1.90857e-05	0.00177954	0.00012199799999999999	4.26038e-05	0.00356459	4.2517e-05	1.44152e-05	0.00136343	1.26469e-05	4.15501e-06	0.000444579	0.000349165	0.000120734	0.010594899999999999	0.000773603	0.00027096900000000003	0.022265200000000002	0.000271588	9.20994e-05	0.00869998	7.68462e-05	2.52053e-05	0.00271569	1.0285600000000002e-06	3.6015700000000004e-07	2.96631e-05	1.25619e-06	4.45799e-07	3.45029e-05	1.31571e-07	4.10949e-08	5.30038e-06	1.9472999999999998e-05	6.7132500000000005e-06	0.000585582	1.9947399999999998e-07	7.023380000000001e-08	5.67356e-06	2.2084900000000002e-07	7.85412e-08	6.03394e-06	1.9122400000000003e-08	5.8609299999999995e-09	8.08498e-07	4.43556e-06	1.5525499999999999e-06	0.00012817200000000002	0.00743057	0.00486735	0.00020852900000000002	4.5767e-05	0.012654799999999999	0.018531799999999998	0.00134215	0.00028061599999999997	2.98799e-06	3.54794e-06	2.63936e-07	6.48556e-05	4.987899999999999e-07	5.3387e-07	3.27597e-08	1.26067e-05	
12.0	0.29983899999999997	0.196056	0.0426261	0.296823	0.31887	8.59628e-05	7.092519999999999e-06	0.11618699999999998	0.00210737	8.67663e-05	0.160127	0.0159061	0.000566973	1.1360599999999999e-07	0.00953091	0.000131862	0.000149551	1.1539200000000001e-05	0.00379809	0.000145463	0.012909700000000001	0.00317742	5.72775e-05	1.90976e-05	0.00180166	0.00012381	4.20192e-05	0.00357201	4.46784e-05	1.47419e-05	0.00141243	1.38694e-05	4.4411099999999996e-06	0.00047982	0.00035907800000000003	0.000120704	0.0107558	0.000784361	0.000266942	0.022308099999999997	0.000285008	9.40574e-05	0.00900119	8.40652e-05	2.68749e-05	0.00292381	1.20831e-06	4.11069e-07	3.4458699999999996e-05	1.4852000000000002e-06	5.118090000000001e-07	4.03536e-05	1.63628e-07	4.9987e-08	6.45183e-06	2.19776e-05	7.36687e-06	0.000653002	2.44595e-07	8.36275e-08	6.8856100000000005e-06	2.73212e-07	9.432780000000001e-08	7.38711e-06	2.4933999999999997e-08	7.48225e-09	1.03064e-06	5.22701e-06	1.77707e-06	0.000149471	0.00710751	0.00471713	0.000228402	5.23934e-05	0.0122863	0.018182	0.0014685	0.000320601	3.6366199999999998e-06	4.36127e-06	3.4479100000000003e-07	7.62013e-05	6.32831e-07	6.857529999999999e-07	4.4874900000000004e-08	1.54215e-05	
12.5	0.299808	0.19567400000000001	0.0433654	0.296593	0.31843	0.000100221	8.48814e-06	0.114475	0.00228966	9.79072e-05	0.15818	0.0169085	0.000648479	1.5312900000000002e-07	0.0101005	0.000155522	0.00017832700000000002	1.4163e-05	0.00416048	0.000165841	0.013081899999999999	0.00340684	5.8856099999999994e-05	1.91086e-05	0.00182255	0.00012548	4.14304e-05	0.00357437	4.6780500000000004e-05	1.5035e-05	0.00145817	1.5122999999999999e-05	4.72327e-06	0.000515061	0.000368867	0.000120666	0.0109067	0.0007941739999999999	0.000262894	0.0223173	0.00029801299999999997	9.57958e-05	0.00928081	9.143870000000001e-05	2.85129e-05	0.00313095	1.40784e-06	4.6582e-07	3.96962e-05	1.7388400000000002e-06	5.82516e-07	4.67264e-05	2.0092199999999998e-07	6.00565e-08	7.759739999999999e-06	2.46237e-05	8.03296e-06	0.00072288	2.9691600000000004e-07	9.868839999999999e-08	8.2708e-06	3.3404400000000005e-07	1.1209400000000001e-07	8.93562e-06	3.2034700000000006e-08	9.41457e-09	1.2955700000000002e-06	6.10379e-06	2.01779e-06	0.000172697	0.00680093	0.00457457	0.00024849700000000003	5.94522e-05	0.0119402	0.017850900000000003	0.00159603	0.00036307099999999997	4.37876e-06	5.29612e-06	4.4327800000000003e-07	8.863950000000001e-05	7.930249999999999e-07	8.68623e-07	6.03702e-08	1.86487e-05	
13.0	0.299772	0.195279	0.0440639	0.29635900000000004	0.31799299999999997	0.000115946	1.00626e-05	0.112767	0.00247662	0.00010983799999999999	0.15624100000000002	0.017925299999999998	0.0007366030000000001	2.0331600000000002e-07	0.0106656	0.00018189900000000001	0.00021068900000000002	1.71925e-05	0.00453356	0.00018779	0.013228899999999998	0.00364066	6.04254e-05	1.9119300000000002e-05	0.00184235	0.00012702200000000002	4.08397e-05	0.00357225	4.8822899999999996e-05	1.52965e-05	0.00150073	1.64047e-05	5.0007400000000005e-06	0.000550183	0.00037856	0.00012062200000000001	0.0110488	0.000803132	0.00025884	0.022296700000000003	0.000310604	9.73286e-05	0.00953942	9.89459e-05	3.01149e-05	0.00333641	1.62804e-06	5.244089999999999e-07	4.53818e-05	2.0177e-06	6.577530000000001e-07	5.36137e-05	2.43868e-07	7.13476e-08	9.23097e-06	2.74055e-05	8.70878e-06	0.00079492	3.57122e-07	1.1550999999999998e-07	9.8413e-06	4.0405500000000005e-07	1.31919e-07	1.06905e-05	4.060540000000001e-08	1.16903e-08	1.6078799999999998e-06	7.068560000000001e-06	2.2743400000000002e-06	0.000197845	0.00651001	0.00443917	0.000268724	6.69241e-05	0.011615100000000001	0.0175365	0.00172414	0.000407895	5.220930000000001e-06	6.36023e-06	5.61667e-07	0.00010217200000000001	9.82591e-07	1.08627e-06	7.98895e-08	2.2315500000000003e-05	
