time	APC_PS_VIIIa_l	APC_PS_Va_l	APC_PS_l	APC_f	APC_l	AT_f	II_f	II_l	IIa_AT_f	IIa_TM_PC_l	IIa_TM_l	IIa_f	IX_f	IX_l	IXa_AT_f	IXa_VIIIa_X_l	IXa_VIIIa_l	IXa_f	IXa_l	LIPID	PC_f	PC_l	PS_f	PS_l	TFPI_Xa_TF_VIIa_l	TFPI_Xa_l	TFPI_f	TF_VII_Xa_l	TF_VII_l	TF_VIIa_IX_l	TF_VIIa_IXa_l	TF_VIIa_X_l	TF_VIIa_Xa_l	TF_VIIa_l	TF_l	TM_l	VIII_IIa_l	VIII_Xa_l	VIII_f	VIII_l	VIII_mIIa_l	VIIIa_f	VIIIa_l	VIIIai_f	VIIIai_l	VII_Xa_l	VII_f	VII_l	VIIa_f	VIIa_l	V_IIa_l	V_Xa_l	V_f	V_l	V_mIIa_l	Va_f	Va_l	Vai_f	Vai_l	XI_IIa_l	XI_f	XIa_IX_l	XIa_l	X_f	X_l	Xa_AT_f	Xa_Va_II_l	Xa_Va_l	Xa_Va_mIIa_l	Xa_f	Xa_l	mIIa_AT_l	mIIa_f	mIIa_l
435.0.	7.64134570347748e-05	0.000601672347724	58.59812565622072	0.125337800580391	1.220848501262276	2668.460505580059	115.79363536223799	339.47836332039975	700.7257777908557	0.00013319494919	0.323937295077803	0.23381150855856303	3.059512885144108e-05	0.009062105972759001	0.114754937873106	0.000629295703115	0.0013043994283250002	0.302132785220727	89.57035517376086	68183.43324139183	0.013844709412370001	0.041032051770292004	1.407931220388659	239.9932650375855	0.004599491169521	2.486479223120094	0.008921285710388001	1.9773581619115421e-59	6.896824678679174e-58	9.03155670118356e-09	0	6.439958406587893e-05	9.681680145766464e-05	0.00023904493684600003	2.38476552063428e-07	0.675929509973014	1.014556851488618e-55	1.181555309038498e-52	1.845259838008048e-55	6.231604690591495e-53	9.543021880735839e-53	2.544696498424863e-07	2.5884968081290703e-05	0.006791766326681	0.691171985647113	4.5571027463648203e-54	3.115789444085939e-54	1.5898074939649821e-52	0.06677322880696801	10.028227009669493	9.96141007054671e-60	1.4483759078337911e-56	1.2438880678277879e-59	2.893687887020975e-57	8.367701365941355e-57	8.903193481645063e-07	0.000203442219244	0.08704834614272701	19.900517704083075	1.6656921150376083e-17	8.127879762223476e-15	0.0017306978805610002	29.9982693021194	25.523287882640435	91.59128187989295	10.523931468623829	0.002155897826617	0.007174968508203001	0.002297078553012	5.699302257973441	34.158699339603	20.17503022259601	3.066419970887052	220.19843835805906
440.0.	7.089327207979351e-05	0.0005480589031160001	58.6004629613256	0.125282205581341	1.220903330952058	2667.801189949404	115.71739160101289	339.42125834499984	700.929463911277	0.00012009117796600001	0.30460365233784004	0.213574315665217	2.6417810142378663e-05	0.007828634904766001	0.116729470829805	0.0005837463017130001	0.001210120569249	0.301984493889771	89.57014196854182	68216.75668454853	0.013268454280504001	0.039344004507338	1.4072341965893371	239.99168388990952	0.00460374238619	2.486439569939159	0.008956687674654	2.3248183379875738e-60	8.138536594113935e-59	7.719625156703135e-09	0	6.371408761292038e-05	9.577189027536196e-05	0.00023652795831500002	2.359579811561423e-07	0.6952762564842011	1.8635229344338492e-56	2.3674447985401093e-53	3.708630640104952e-56	1.2530491515200211e-53	1.916281713223786e-53	2.3596144461778539e-07	2.401402489239775e-05	0.0067899136437	0.69132107622692	5.70540213539802e-55	3.913135605308081e-55	1.997722440408074e-53	0.06674082712359601	10.028259408834291	1.5039289466454591e-60	2.3860756288481218e-57	2.0548114915768608e-60	4.7824801404357874e-58	1.3810968527930968e-57	8.105314972496991e-07	0.00018530056839500002	0.087011013508932	19.90170396512785	1.5006331260134873e-17	8.016446712497571e-15	0.001495139432977	29.99850486056699	25.507952309090918	91.58102452188454	10.698445812495295	0.0019563927086520003	0.006512094041789001	0.0020823646097070003	5.675799836296201	34.034440124267654	20.45417085600207	3.06069507851199	219.89468339169755
445.0.	6.577110800736521e-05	0.0004990597269350001	58.60257829872496	0.12522574637473802	1.2209526214934021	2667.160923467943	115.64411734877581	339.3735444855691	701.1154556549533	0.00010834997670300001	0.28588897941490804	0.19504667121469	2.2810763640018248e-05	0.006763049033381	0.118702549182047	0.0005414970253680001	0.0011226445687540002	0.301834802945387	89.56972100059862	68250.27072883073	0.012748575742217001	0.037821576853042	1.4065352060183391	239.9903216644215	0.004607669750690001	2.486399623249128	0.008992707000185	2.7541782349635604e-61	9.677474714518467e-60	6.602913488540329e-09	0	6.308116026302292e-05	9.480710046981543e-05	0.00023420175540500002	2.336302572661145e-07	0.7140026706083961	3.41934358118712e-57	4.7395140822167225e-54	7.447549348979967e-57	2.5175673310902293e-54	3.844890002525264e-54	2.187971388915752e-07	2.227814002560311e-05	0.006787940508003001	0.691459649852702	7.1958551272533555e-56	4.951060264477795e-56	2.52896957224895e-54	0.066708271653673	10.028291961976493	2.266812827135116e-61	3.925098632891189e-58	3.389523389315912e-61	7.892810519527939e-59	2.2762798288716983e-58	7.376534496717026e-07	0.00016872207684600002	0.08697302878903501	19.902788332472646	1.3532577818635202e-17	7.915992402702072e-15	0.0012916392797250001	29.998708360720236	25.49297015935235	91.57223629147275	10.872194200856681	0.001774751262507	0.005908305121702001	0.00188706289681	5.652138215894748	33.909184334856256	20.73272412707451	3.055016054925103	219.59443651393738
450.0.	6.1018377497796224e-05	0.000454290297119	58.604494516590115	0.125168530218167	1.220996942464837	2666.5382034962972	115.57355944172558	339.33436645370347	701.2852524401101	9.781752268461681e-05	0.267830769725986	0.178083103787912	1.969615821520105e-05	0.005842499293852	0.12067417848016801	0.0005023083600790001	0.001041482249339	0.301683922903271	89.56912007181494	68283.94970386164	0.01227923080435	0.036447653725228006	1.405834652344131	239.98915552239086	0.004611297792889	2.48635938931538	0.009029312891733001	3.287944356733595e-62	1.159641768394739e-60	5.6514962843797015e-09	0	6.249680363803087e-05	9.391633794392516e-05	0.00023205193504900002	2.3147898214257456e-07	0.732071412751337	6.26720574515642e-58	9.479789780170055e-55	1.494302603409464e-57	5.05382587469255e-55	7.707979280957907e-55	2.028794970045854e-07	2.0667587148508074e-05	0.006785857096190001	0.691588463450248	9.143333644231356e-57	6.311219848631909e-57	3.2254836528400582e-55	0.066675587806964	10.028324643671926	3.410838057482904e-62	6.4470914955069855e-59	5.582948228523261e-62	1.300676581229363e-59	3.746212500454324e-59	6.711055166010264e-07	0.00015357621374900002	0.08693446426539901	19.903779572415708	1.2213982046198862e-17	7.825353651871186e-15	0.001115835088501	29.99888416491146	25.478319837078416	91.56480672679469	11.045173642759165	0.00160942293935	0.005358527726072	0.0017094750370230001	5.628340103020421	33.7830528560346	21.010696242363075	3.049380090499315	219.29741474258623
455.0.	5.660853080780742e-05	0.000413397362749	58.6062319074007	0.125110653429991	1.221036799975336	2665.931655192139	115.5054866842412	339.30294331599777	701.4402257310761	8.83586881981498e-05	0.250459645716054	0.162551060390204	1.700678030741556e-05	0.00504724602037	0.12264436449566302	0.00046595823107500005	0.000966179364448	0.30153204105375503	89.56836324124	68317.77020178412	0.011855233383943	0.035207041228278	1.40513290582782	239.98816518087756	0.004614649190514001	2.486318873992671	0.009066476816817	3.95558183602108e-63	1.400411690242065e-61	4.840196408428513e-09	0	6.195732379302863e-05	9.309397260941823e-05	0.00023006518205000002	2.2949083574493356e-07	0.749451995595756	1.147349923614129e-58	1.894343217964732e-55	2.9955210856944362e-58	1.0136052266052611e-55	1.5438739199840362e-55	1.881182701327295e-07	1.917333756315538e-05	0.006783672805532001	0.691708219612302	1.170508454355604e-57	8.10572240946415e-58	4.144864901028807e-56	0.06664279870308301	10.028357430787663	5.123078436197538e-63	1.0573252909528422e-59	9.181867711847103e-63	2.140179382564103e-60	6.156130555158429e-60	6.103554886732524e-07	0.00013974310794600002	0.086895385957028	19.90468572018521	1.1031967512494291e-17	7.743507756565875e-15	0.0009639579740240001	29.999036042025928	25.463981185961558	91.55863351041326	11.217381711240906	0.0014589885328870002	0.004858107525419	0.0015480469732220001	5.604426426278519	33.656157490363206	21.288093001056605	3.04378462496799	219.00336054236055
460.0.	5.251691270183727e-05	0.00037605641767400003	58.60780851669633	0.12505220255712302	1.221072644311624	2665.3400200959286	115.43968798994031	339.2785621908588	701.5816304605062	7.985469110605876e-05	0.233799490843301	0.148329720766079	1.4684586629897113e-05	0.004360235890013	0.12461311316901001	0.00043224072530500006	0.0008963141388910001	0.30137932409004303	89.56747133144663	68351.71088486798	0.011471974652584	0.034086233760854005	1.40443030565722	239.98733260431564	0.004617744908037001	2.486278082762877	0.009104172329089001	4.7959425980697225e-64	1.7044313657245652e-62	4.147802929011773e-09	0	6.145930800788509e-05	9.233480301310364e-05	0.000228229179641	2.276534967861682e-07	0.7661206544656011	2.097902338918493e-59	3.781806745715617e-56	5.9992844703779845e-59	2.031006057452673e-56	3.089454640211882e-56	1.744297004941258e-07	1.778701045605489e-05	0.006781396312728001	0.691819570470216	1.509780105995786e-58	1.048945534058407e-58	5.366725588475827e-57	0.066609925367899	10.028390302285505	7.68074688130163e-64	1.731294370172173e-60	1.507738140095352e-63	3.516082371280645e-61	1.0100813317303669e-60	5.549147708285886e-07	0.000127112678946	0.08685585414214901	19.905514139396047	9.970554322482319e-18	7.669552683618076e-15	0.000832751805502	29.999167248194446	25.44993539420844	91.5536218670679	11.38881649956101	0.0013221491425470001	0.004402776372882	0.0014013569349440001	5.580416470582836	33.52860162362184	21.564919830843476	3.038227325992481	218.71203962948172
465.0.	4.8720629136986256e-05	0.00034196938351800004	58.609240413099805	0.12499325541173802	1.221104876627283	2664.762145779691	115.37597067766633	339.26057247543895	701.7106153885193	7.220103813325585e-05	0.217867679243112	0.135308912635415	1.267945389831295e-05	0.0037667364054660003	0.126580430565638	0.00040096490860300004	0.0008314949775410001	0.301225920425708	89.56646236623041	68385.75230935484	0.011125353394793001	0.033073210415581006	1.403727162158676	239.98664173472838	0.004620604325301	2.486237020767439	0.009142374907264	5.860491466546829e-65	2.090807402476496e-63	3.556422773071413e-09	0	6.099960334872198e-05	9.16340236606003e-05	0.00022653253569700002	2.259555689314573e-07	0.7820601197187631	3.8310042254577047e-60	7.542363529938905e-57	1.200344301916819e-59	4.065681704316878e-57	6.176408279159182e-57	1.617360600234841e-07	1.650082667819282e-05	0.006779035628301001	0.6919231212936781	1.962177820531912e-59	1.367770232841852e-59	7.00177371446229e-58	0.066576986913365	10.028423239042112	1.149340026950516e-64	2.830334142110957e-61	2.4719226245349126e-64	5.767431748899572e-62	1.6547178715305382e-61	5.043348405244357e-07	0.00011558384135000001	0.086815923837862	19.906271576709447	9.015944385124073e-18	7.602690450784139e-15	0.0007194034761540001	29.9992805965238	25.436164905193422	91.54968400634475	11.55947658063533	0.001197716087166	0.003988621394349	0.001268104411433	5.556328001083697	33.40048084122112	21.84118182059792	3.032706069417675	218.4232389549455
470.0.	4.5198423075100727e-05	0.000310862483502	58.61054192443981	0.12493388199195701	1.221133854793035	2664.1969764651285	115.31415890934112	339.24838055697427	701.8282324924321	6.530572544673771e-05	0.20267538748749	0.12338812193621701	1.094809882064359e-05	0.0032540200961210003	0.128546322838847	0.000371953730355	0.0007713583315050001	0.30107196223974003	89.5653519489654	68419.87676414286	0.010811715131591002	0.032157257011583	1.403023758887965	239.98607825576516	0.004623245356612	2.48619569283539	0.009181061808002001	7.217881803974335e-66	2.585093852803066e-64	3.050942434022785e-09	0	6.057529686480649e-05	9.098719483261886e-05	0.00022496471423500002	2.2438651228116008e-07	0.797259306787071	6.98647012569527e-61	1.502695904866095e-57	2.399267285420128e-60	8.130594241152332e-58	1.233562071690787e-57	1.499652211805669e-07	1.5307565802386403e-05	0.006776598146952001	0.6920194338370881	2.569595448560835e-60	1.797160517727895e-60	9.204934006306549e-59	0.066544000702178	10.028456223684243	1.716513327617866e-65	4.619523267870454e-62	4.046179417692974e-65	9.445120929592476e-63	2.706434211289264e-62	4.58204000162506e-07	0.00010506377595500001	0.086775645240416	19.90696421209171	8.156179917933868e-18	7.542213128273349e-15	0.0006214826481010001	29.999378517351847	25.422653333917513	91.54673860685507	11.72936096944372	0.0010846016809860002	0.0036120564799420004	0.001147100043457	5.532177377816111	33.27188349934875	22.116883750166913	3.027218921103183	218.13676485310944
475.0.	4.1930558830892877e-05	0.00028248429031	58.611725844216494	0.124874145299857	1.221159898513094	2663.643544523458	115.25409225778512	339.24144496706776	701.9354454746493	5.90876652942404e-05	0.18822797280372602	0.112475592061513	9.453145207713662e-06	0.0028110916787200003	0.130510796198702	0.00034504300905900003	0.0007155667115310001	0.300917567282564	89.56415358966852	68454.06812304154	0.010527798911223001	0.031328810544894004	1.4023203546023741	239.98562938633162	0.004625684560997	2.486154103507655	0.009220211931352001	8.960153258792294e-67	3.221668161971395e-65	2.618580376936726e-09	0	6.018369729641829e-05	9.039021470417385e-05	0.00022351597184200003	2.2293657978636057e-07	0.8117129395309881	1.2723140685234072e-61	2.990743998213489e-58	4.790780134236556e-61	1.624300136127984e-58	2.461187870677668e-58	1.390502577167786e-07	1.4200526224674663e-05	0.006774090694167001	0.692109029449929	3.390818734297395e-61	2.3795001939835512e-61	1.2194355941985292e-59	0.06651098249854001	10.028489240437947	2.5584221777006873e-66	7.527283213682164e-63	6.612191359626073e-66	1.5442687570506963e-63	4.4194178954849055e-63	4.1614439752580246e-07	9.546726146276194e-05	0.086735064129348	19.90759770503342	7.380861122588437e-18	7.487491003832844e-15	0.000536889686937	29.999463110313	25.40938538891769	91.54471033877935	11.898469088195506	0.0009818107930220001	0.003269795993489	0.0010372563545160002	5.507979661759368	33.14289125421694	22.39203011751	3.021764120222153	217.85244134308832
480.0.	3.8898714398946236e-05	0.000256603932871	58.61280361213788	0.124814102068608	1.221183293799835	2663.100962775452	115.19562439365835	339.2392719412592	702.0331374701921	5.34753111728957e-05	0.17452540255898402	0.10248750603764901	8.162318198581371e-06	0.002428452336513	0.132473856886028	0.00032008049270000003	0.0006638068389970001	0.300762840472217	89.56287898773242	68488.31170944193	0.010270690802135002	0.030579323233107	1.401617185116723	239.98528370009777	0.004627937244247001	2.486112257058247	0.00925980569751	1.121156001127036e-67	4.047068125402301e-66	2.2485142963375642e-09	0	5.982231817858416e-05	8.983929359132301e-05	0.00022217729871	2.2159675826427292e-07	0.8254211221298511	2.313689626411175e-62	5.945959843226024e-59	9.556039117026563e-62	3.2415632252485243e-59	4.90541959028214e-59	1.289290733689773e-07	1.3173488093929751e-05	0.006771519569345	0.692192391967389	4.508890029486349e-62	3.1748268556848363e-62	1.627918564336084e-60	0.066477946606198	10.028522274990467	3.805462469219547e-67	1.224478093948038e-63	1.078760120666711e-66	2.52067918428083e-64	7.20469451311131e-64	3.7780929063569975e-07	8.671606135328323e-05	0.086694222238446	19.908177237058904	6.6809118890771325e-18	7.437962540820285e-15	0.000463810674263	29.999536189325678	25.396346799289727	91.5435294218802	12.06680073405533	0.0008884331189940001	0.0029588305306100003	0.0009375792494900001	5.483748712948235	33.013579552520014	22.666625163424193	3.016340063924366	217.57010857126602
485.0.	3.608588123497158e-05	0.00023300944837800002	58.61378547200004	0.12475380340917601	1.2212042968877461	2662.5684175161828	115.13862188162145	339.2414113496332	702.1221180293624	4.840545725463375e-05	0.16156272064478402	0.09334724561582501	7.0477483074356285e-06	0.002097896069341	0.134435511150779	0.000296924988317	0.000615787925416	0.300607875306154	89.56153827634292	68522.59417235019	0.010037783240722001	0.029901143675462004	1.400914465046649	239.98503096762343	0.004630017553367	2.486070157512837	0.009299824933799	1.4140738524676451e-68	5.124673377406146e-67	1.9315702400531662e-09	0	5.9488862234247546e-05	8.933093016324131e-05	0.00022094036395100002	2.2035871369962239e-07	0.838388873897969	4.2011343661608574e-63	1.1808375772975119e-59	1.904074974125924e-62	6.462153364705991e-60	9.766639628964496e-60	1.195440565838853e-07	1.22206788697826e-05	0.006768890585705001	0.692269970396399	6.041818588330018e-63	4.268718518020045e-63	2.1900290490187253e-61	0.066444905994837	10.028555314363787	5.648438382667491e-68	1.988502564678456e-64	1.757009212054125e-67	4.107542553478968e-65	1.1725706670711459e-64	3.428805357588287e-07	7.873836104563035e-05	0.08665315759627	19.908707550827064	6.048384655757163e-18	7.39312582764227e-15	0.00040067853702800005	29.99959932146292	25.383524246504933	91.54313121631309	12.234356049245795	0.0008036361022070001	0.0026764045689760003	0.0008471602154740001	5.459497281228387	32.88401808597374	22.940672894066306	3.01094529326542	217.28962138401621
490.0.	3.347627099777385e-05	0.00021150626714100003	58.614680609783875	0.12469329538585601	1.221223137657766	2662.04516219479	115.08296307667246	339.2474529672792	702.203129445159	4.3822190666727945e-05	0.149330537503533	0.08498472133931301	6.0853703451577104e-06	0.0018123337529000001	0.136395765234154	0.000275445555581	0.000571240071884	0.300452755110981	89.56014023378121	68556.90337282619	0.009826739490111001	0.029287412953598	1.40021238944286	239.98486201823485	0.004631938563964	2.486027808665134	0.009340252770905002	1.797815058695544e-69	6.5413510098943645e-68	1.659962941443856e-09	0	5.9181206958492425e-05	8.886188946969794e-05	0.000219797464903	2.192147405364997e-07	0.8506256403058081	7.61666151141738e-64	2.342478751327971e-60	3.7897948751418765e-63	1.286842977280211e-60	1.942417389026569e-60	1.108417595012596e-07	1.1336741323489252e-05	0.006766209107203	0.692342181411251	8.158433031142124e-64	5.783953672484909e-64	2.9690458404416802e-62	0.066411872415796	10.028588346798855	8.366074783532209e-69	3.223704808901337e-65	2.856825453650115e-68	6.682009074941646e-66	1.9051359854574593e-65	3.110662793539394e-07	7.146825093051587e-05	0.086611904838695	19.909192986099058	5.476297325186234e-18	7.352531272008481e-15	0.000346139462769	29.999653860537173	25.370905300718555	91.54345584376992	12.401135493356454	0.0007266584460810001	0.002419995866221	0.000765169165534	5.435237090204914	32.75427121259068	23.21417710146741	3.005578480308883	217.0108480204685
495.0.	3.105522878807096e-05	0.00019191581907900001	58.61549727448747	0.12463261952880601	1.221240022634347	2661.530511685356	115.02853711239071	339.2570230561731	702.2768524893796	3.967597775941787e-05	0.13781553183810702	0.07733576779993301	5.2544042982078985e-06	0.001565641138226	0.138354625353925	0.000255520759617	0.0005299127804500001	0.30029755414958303	89.55869246610413	68591.2282799524	0.009635462557677001	0.028731973766093002	1.399511135320391	239.98476861914395	0.004633712361104001	2.4859852140914063	0.009381073547492002	2.304051378186039e-70	8.416896133545346e-69	1.427078601859539e-09	0	5.8897391302896344e-05	8.842918264536235e-05	0.000218741480153	2.181577146830095e-07	0.8621447921841421	1.378728102826495e-64	4.641634322216709e-61	7.534682527929141e-64	2.559713798228454e-61	3.8588692574766664e-61	1.027725995402399e-07	1.0516703809687241e-05	0.006763480082685001	0.6924094116720491	1.1101743399954939e-64	7.897803607752186e-65	4.0563761044229564e-63	0.066378856508003	10.028621361649622	1.236418937591107e-69	5.217116370875966e-66	4.637094159871445e-69	1.0851369995693181e-66	3.090068334096388e-66	2.820988365830121e-07	6.484525131829456e-05	0.08657049549577801	19.909637512824755	4.958496526691738e-18	7.315775337654583e-15	0.00029902388252400005	29.999700976117417	25.358478361284458	91.54444783668136	12.567139817700514	0.0006568041666910001	0.002187296472004	0.0006908478714650001	5.410978914891875	32.62439834714504	23.487141382217455	3.000238416313679	216.7336689158721
500.0.	2.8809152448590083e-05	0.00017407425163600002	58.61624288390171	0.12457181329082201	1.2212551376098881	2661.0238370904035	114.9752429735197	339.26978123254105	702.3439116158571	3.5922867729969766e-05	0.127000953456802	0.070341598501441	4.536907002523186e-06	0.001352527534792	0.14031209769251102	0.00023703797865300003	0.0004915735698590001	0.300142338602691	89.55720156508646	68625.5588755347	0.009462067999703	0.02822929092608	1.398810863087129	239.98474336960675	0.004635350114112	2.485942377163449	0.009422272722442001	2.976546064347345e-71	1.091735660635088e-69	1.22729291627796e-09	0	5.8635603375999626e-05	8.803004816289344e-05	0.00021776582600500002	2.1718104996822397e-07	0.872963123675476	2.491686249392455e-65	9.186863867360298e-62	1.4963132128566058e-64	5.085872196188139e-62	7.65751982892122e-62	9.529058204186391e-08	9.755952649244647e-06	0.006760708077473001	0.6924720199783331	1.5223625419328978e-65	1.0867712670159019e-65	5.584827018596548e-64	0.066345867894949	10.028654349286011	1.823232486106812e-70	8.428312957250703e-67	7.513612036387404e-70	1.759148886579406e-67	5.0032612431642394e-67	2.557327406457725e-07	5.8813875714496626e-05	0.086528958255022	19.910044761578835	4.489542613913614e-18	7.282495156833339e-15	0.000258321400627	29.999741678599307	25.346232601206967	91.54605581337768	12.732370041571999	0.0005934371386200001	0.0019761952308770003	0.000623503936465	5.386732653533305	32.49445432309582	23.759569154482598	2.994924000924084	216.4579756067747
