name	year	n_species	n_reactions	long_id	short_id	sbml_path	sedml_path	regrouped_path	start_time	end_time	n_timepoints	sedml_task	ref_trajectory_path	amici_path	amici_import	id	copasi_path	accepted	amici_min_error	amici_path_final	copasi_min_error	copasi_path_final
mcauley	2012	34	35	('mcauley', '2012', 34, 35)	mcauley2012	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/mcauley2012_fig1b-user/sbml_models/model0_mcauley1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/mcauley2012_fig1b-user/mcauley2012_fig1b-user.sedml	regrouped/mcauley2012/mcauley2012_fig1b_user__model0_mcauley1.sbml	0	700.0	101	5.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/mcauley2012_fig1b-user/model0_mcauley1/JWS_simulation.csv	amici/models/mcauley2012/mcauley2012_fig1b_user__model0_mcauley1	OK	{mcauley2012}_{mcauley2012_fig1b_user__model0_mcauley1.sbml}	copasi/models/mcauley2012/mcauley2012_fig1b_user__model0_mcauley1.cps	True	4.748539773555323e-10	amici/models_final/mcauley2012/mcauley2012_fig1b_user__model0_mcauley1	4.890530411082983e-10	copasi/models_final/mcauley2012/mcauley2012_fig1b_user__model0_mcauley1.cps
mcauley	2012	34	35	('mcauley', '2012', 34, 35)	mcauley2012	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/mcauley2012_fig1b-user/sbml_models/model1_mcauley1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/mcauley2012_fig1b-user/mcauley2012_fig1b-user.sedml	regrouped/mcauley2012/mcauley2012_fig1b_user__model1_mcauley1.sbml	0	700.0	101	4.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/mcauley2012_fig1b-user/model1_mcauley1/JWS_simulation.csv	amici/models/mcauley2012/mcauley2012_fig1b_user__model1_mcauley1	OK	{mcauley2012}_{mcauley2012_fig1b_user__model1_mcauley1.sbml}	copasi/models/mcauley2012/mcauley2012_fig1b_user__model1_mcauley1.cps	False	0.10379301011785272		0.10387132054097964	
mcauley	2012	34	35	('mcauley', '2012', 34, 35)	mcauley2012	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/mcauley2012_fig1b-user/sbml_models/model2_mcauley1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/mcauley2012_fig1b-user/mcauley2012_fig1b-user.sedml	regrouped/mcauley2012/mcauley2012_fig1b_user__model2_mcauley1.sbml	0	700.0	101	3.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/mcauley2012_fig1b-user/model2_mcauley1/JWS_simulation.csv	amici/models/mcauley2012/mcauley2012_fig1b_user__model2_mcauley1	OK	{mcauley2012}_{mcauley2012_fig1b_user__model2_mcauley1.sbml}	copasi/models/mcauley2012/mcauley2012_fig1b_user__model2_mcauley1.cps	False	0.10398057201806003		0.1040282978602901	
mcauley	2012	34	35	('mcauley', '2012', 34, 35)	mcauley2012	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/mcauley2012_fig1b-user/sbml_models/model3_mcauley1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/mcauley2012_fig1b-user/mcauley2012_fig1b-user.sedml	regrouped/mcauley2012/mcauley2012_fig1b_user__model3_mcauley1.sbml	0	700.0	101	2.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/mcauley2012_fig1b-user/model3_mcauley1/JWS_simulation.csv	amici/models/mcauley2012/mcauley2012_fig1b_user__model3_mcauley1	OK	{mcauley2012}_{mcauley2012_fig1b_user__model3_mcauley1.sbml}	copasi/models/mcauley2012/mcauley2012_fig1b_user__model3_mcauley1.cps	False	0.20854823785118728		0.2088581668803784	
mcauley	2012	34	35	('mcauley', '2012', 34, 35)	mcauley2012	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/mcauley2012_fig1b-user/sbml_models/model4_mcauley1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/mcauley2012_fig1b-user/mcauley2012_fig1b-user.sedml	regrouped/mcauley2012/mcauley2012_fig1b_user__model4_mcauley1.sbml	0	700.0	101	1.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/mcauley2012_fig1b-user/model4_mcauley1/JWS_simulation.csv	amici/models/mcauley2012/mcauley2012_fig1b_user__model4_mcauley1	OK	{mcauley2012}_{mcauley2012_fig1b_user__model4_mcauley1.sbml}	copasi/models/mcauley2012/mcauley2012_fig1b_user__model4_mcauley1.cps	False	0.3144376295167871		0.3144683562053797	
mcauley	2012	34	35	('mcauley', '2012', 34, 35)	mcauley2012	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/mcauley2012_fig1b-user/sbml_models/model5_mcauley1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/mcauley2012_fig1b-user/mcauley2012_fig1b-user.sedml	regrouped/mcauley2012/mcauley2012_fig1b_user__model5_mcauley1.sbml	0	700.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/mcauley2012_fig1b-user/model5_mcauley1/JWS_simulation.csv	amici/models/mcauley2012/mcauley2012_fig1b_user__model5_mcauley1	OK	{mcauley2012}_{mcauley2012_fig1b_user__model5_mcauley1.sbml}	copasi/models/mcauley2012/mcauley2012_fig1b_user__model5_mcauley1.cps	False	0.4203875635862022		0.4205320238901157	
mellor	2012	10	5	('mellor', '2012', 10, 5)	mellor2012	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/mellor2012_fig3a-user/sbml_models/model0_mellor1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/mellor2012_fig3a-user/mellor2012_fig3a-user.sedml	regrouped/mellor2012/mellor2012_fig3a_user__model0_mellor1.sbml	0	60.0	101	4.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/mellor2012_fig3a-user/model0_mellor1/JWS_simulation.csv	amici/models/mellor2012/mellor2012_fig3a_user__model0_mellor1	OK	{mellor2012}_{mellor2012_fig3a_user__model0_mellor1.sbml}	copasi/models/mellor2012/mellor2012_fig3a_user__model0_mellor1.cps	True	7.80227632131475e-11	amici/models_final/mellor2012/mellor2012_fig3a_user__model0_mellor1	8.361891932613101e-11	copasi/models_final/mellor2012/mellor2012_fig3a_user__model0_mellor1.cps
mellor	2012	10	5	('mellor', '2012', 10, 5)	mellor2012	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/mellor2012_fig3a-user/sbml_models/model1_mellor1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/mellor2012_fig3a-user/mellor2012_fig3a-user.sedml	regrouped/mellor2012/mellor2012_fig3a_user__model1_mellor1.sbml	0	60.0	101	3.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/mellor2012_fig3a-user/model1_mellor1/JWS_simulation.csv	amici/models/mellor2012/mellor2012_fig3a_user__model1_mellor1	OK	{mellor2012}_{mellor2012_fig3a_user__model1_mellor1.sbml}	copasi/models/mellor2012/mellor2012_fig3a_user__model1_mellor1.cps	True	4.453370134504895e-06	amici/models_final/mellor2012/mellor2012_fig3a_user__model1_mellor1	4.417511139218728e-06	copasi/models_final/mellor2012/mellor2012_fig3a_user__model1_mellor1.cps
mellor	2012	10	5	('mellor', '2012', 10, 5)	mellor2012	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/mellor2012_fig3a-user/sbml_models/model2_mellor1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/mellor2012_fig3a-user/mellor2012_fig3a-user.sedml	regrouped/mellor2012/mellor2012_fig3a_user__model2_mellor1.sbml	0	60.0	101	2.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/mellor2012_fig3a-user/model2_mellor1/JWS_simulation.csv	amici/models/mellor2012/mellor2012_fig3a_user__model2_mellor1	OK	{mellor2012}_{mellor2012_fig3a_user__model2_mellor1.sbml}	copasi/models/mellor2012/mellor2012_fig3a_user__model2_mellor1.cps	True	3.427138796381365e-05	amici/models_final/mellor2012/mellor2012_fig3a_user__model2_mellor1	3.434961895021706e-05	copasi/models_final/mellor2012/mellor2012_fig3a_user__model2_mellor1.cps
mellor	2012	10	5	('mellor', '2012', 10, 5)	mellor2012	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/mellor2012_fig3a-user/sbml_models/model3_mellor1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/mellor2012_fig3a-user/mellor2012_fig3a-user.sedml	regrouped/mellor2012/mellor2012_fig3a_user__model3_mellor1.sbml	0	60.0	101	1.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/mellor2012_fig3a-user/model3_mellor1/JWS_simulation.csv	amici/models/mellor2012/mellor2012_fig3a_user__model3_mellor1	OK	{mellor2012}_{mellor2012_fig3a_user__model3_mellor1.sbml}	copasi/models/mellor2012/mellor2012_fig3a_user__model3_mellor1.cps	True	1.7619566737125263e-06	amici/models_final/mellor2012/mellor2012_fig3a_user__model3_mellor1	2.13784808518009e-06	copasi/models_final/mellor2012/mellor2012_fig3a_user__model3_mellor1.cps
mellor	2012	10	5	('mellor', '2012', 10, 5)	mellor2012	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/mellor2012_fig3a-user/sbml_models/model4_mellor1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/mellor2012_fig3a-user/mellor2012_fig3a-user.sedml	regrouped/mellor2012/mellor2012_fig3a_user__model4_mellor1.sbml	0	60.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/mellor2012_fig3a-user/model4_mellor1/JWS_simulation.csv	amici/models/mellor2012/mellor2012_fig3a_user__model4_mellor1	OK	{mellor2012}_{mellor2012_fig3a_user__model4_mellor1.sbml}	copasi/models/mellor2012/mellor2012_fig3a_user__model4_mellor1.cps	True	6.0054949096219394e-06	amici/models_final/mellor2012/mellor2012_fig3a_user__model4_mellor1	5.956241078974344e-06	copasi/models_final/mellor2012/mellor2012_fig3a_user__model4_mellor1.cps
miao	2008	4	9	('miao', '2008', 4, 9)	miao2008	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/miao2008_fig1/sbml_models/model0_miao2008.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/miao2008_fig1/miao2008_fig1.sedml	regrouped/miao2008/miao2008_fig1__model0_miao2008.sbml	0	100.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/miao2008_fig1/model0_miao2008/JWS_simulation.csv	amici/models/miao2008/miao2008_fig1__model0_miao2008	OK	{miao2008}_{miao2008_fig1__model0_miao2008.sbml}	copasi/models/miao2008/miao2008_fig1__model0_miao2008.cps	True	4.3033922279192686e-10	amici/models_final/miao2008/miao2008_fig1__model0_miao2008	7.718668639947256e-10	copasi/models_final/miao2008/miao2008_fig1__model0_miao2008.cps
middleton	2012	37	43	('middleton', '2012', 37, 43)	middleton2012	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/middleton2012_fig4c-user/sbml_models/model0_middleton1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/middleton2012_fig4c-user/middleton2012_fig4c-user.sedml	regrouped/middleton2012/middleton2012_fig4c_user__model0_middleton1.sbml	0	800.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/middleton2012_fig4c-user/model0_middleton1/JWS_simulation.csv		Events are currently not supported!	{middleton2012}_{middleton2012_fig4c_user__model0_middleton1.sbml}		False	inf		inf	
montagne	2011	20	27	('montagne', '2011', 20, 27)	montagne2011	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/montagne2011_fig2b-user/sbml_models/model0_montagne1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/montagne2011_fig2b-user/montagne2011_fig2b-user.sedml	regrouped/montagne2011/montagne2011_fig2b_user__model0_montagne1.sbml	0	550.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/montagne2011_fig2b-user/model0_montagne1/JWS_simulation.csv	amici/models/montagne2011/montagne2011_fig2b_user__model0_montagne1	OK	{montagne2011}_{montagne2011_fig2b_user__model0_montagne1.sbml}	copasi/models/montagne2011/montagne2011_fig2b_user__model0_montagne1.cps	True	4.0267674982514467e-08	amici/models_final/montagne2011/montagne2011_fig2b_user__model0_montagne1	3.062643325398233e-07	copasi/models_final/montagne2011/montagne2011_fig2b_user__model0_montagne1.cps
montanez	2008	3	5	('montanez', '2008', 3, 5)	montanez2008	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/montanez2008_fig3a-user/sbml_models/model0_montanez1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/montanez2008_fig3a-user/montanez2008_fig3a-user.sedml	regrouped/montanez2008/montanez2008_fig3a_user__model0_montanez1.sbml	0	100.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/montanez2008_fig3a-user/model0_montanez1/JWS_simulation.csv	amici/models/montanez2008/montanez2008_fig3a_user__model0_montanez1	OK	{montanez2008}_{montanez2008_fig3a_user__model0_montanez1.sbml}	copasi/models/montanez2008/montanez2008_fig3a_user__model0_montanez1.cps	True	5.895499154310335e-10	amici/models_final/montanez2008/montanez2008_fig3a_user__model0_montanez1	1.1170254697580283e-09	copasi/models_final/montanez2008/montanez2008_fig3a_user__model0_montanez1.cps
moriya	2011	49	51	('moriya', '2011', 49, 51)	moriya2011	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/moriya2011_fig7c-user/sbml_models/model0_moriya1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/moriya2011_fig7c-user/moriya2011_fig7c-user.sedml	regrouped/moriya2011/moriya2011_fig7c_user__model0_moriya1.sbml	0	200.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/moriya2011_fig7c-user/model0_moriya1/JWS_simulation.csv	amici/models/moriya2011/moriya2011_fig7c_user__model0_moriya1	OK	{moriya2011}_{moriya2011_fig7c_user__model0_moriya1.sbml}	copasi/models/moriya2011/moriya2011_fig7c_user__model0_moriya1.cps	True	1.536931585563101e-07	amici/models_final/moriya2011/moriya2011_fig7c_user__model0_moriya1	2.579430783786298e-07	copasi/models_final/moriya2011/moriya2011_fig7c_user__model0_moriya1.cps
morris	2002	4	2	('morris', '2002', 4, 2)	morris2002	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/morris2002_fig1b-user/sbml_models/model0_Morris2002_CellCycle_CDK2Cyclin.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/morris2002_fig1b-user/morris2002_fig1b-user.sedml	regrouped/morris2002/morris2002_fig1b_user__model0_Morris2002_CellCycle_CDK2Cyclin.sbml	0	12.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/morris2002_fig1b-user/model0_Morris2002_CellCycle_CDK2Cyclin/JWS_simulation.csv	amici/models/morris2002/morris2002_fig1b_user__model0_Morris2002_CellCycle_CDK2Cyclin	OK	{morris2002}_{morris2002_fig1b_user__model0_Morris2002_CellCycle_CDK2Cyclin.sbml}	copasi/models/morris2002/morris2002_fig1b_user__model0_Morris2002_CellCycle_CDK2Cyclin.cps	True	3.4565479481035625e-11	amici/models_final/morris2002/morris2002_fig1b_user__model0_Morris2002_CellCycle_CDK2Cyclin	3.499127439252893e-11	copasi/models_final/morris2002/morris2002_fig1b_user__model0_Morris2002_CellCycle_CDK2Cyclin.cps
muraro	2011	32	20	('muraro', '2011', 32, 20)	muraro2011	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/muraro2011_fig7-user/sbml_models/model0_muraro1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/muraro2011_fig7-user/muraro2011_fig7-user.sedml	regrouped/muraro2011/muraro2011_fig7_user__model0_muraro1.sbml	0	250.0	101	1.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/muraro2011_fig7-user/model0_muraro1/JWS_simulation.csv		Species assignment rules are currently not supported!	{muraro2011}_{muraro2011_fig7_user__model0_muraro1.sbml}		False	inf		inf	
muraro	2011	32	20	('muraro', '2011', 32, 20)	muraro2011	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/muraro2011_fig7-user/sbml_models/model1_muraro1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/muraro2011_fig7-user/muraro2011_fig7-user.sedml	regrouped/muraro2011/muraro2011_fig7_user__model1_muraro1.sbml	0	250.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/muraro2011_fig7-user/model1_muraro1/JWS_simulation.csv		Species assignment rules are currently not supported!	{muraro2011}_{muraro2011_fig7_user__model1_muraro1.sbml}		False	inf		inf	
nakakuki	2010	49	78	('nakakuki', '2010', 49, 78)	nakakuki2010	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/nakakuki2010_fig1-user/sbml_models/model0_nakakuki1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/nakakuki2010_fig1-user/nakakuki2010_fig1-user.sedml	regrouped/nakakuki2010/nakakuki2010_fig1_user__model0_nakakuki1.sbml	0	5500.0	101	1.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/nakakuki2010_fig1-user/model0_nakakuki1/JWS_simulation.csv	amici/models/nakakuki2010/nakakuki2010_fig1_user__model0_nakakuki1	OK	{nakakuki2010}_{nakakuki2010_fig1_user__model0_nakakuki1.sbml}	copasi/models/nakakuki2010/nakakuki2010_fig1_user__model0_nakakuki1.cps	True	4.369132514514613e-07	amici/models_final/nakakuki2010/nakakuki2010_fig1_user__model0_nakakuki1	9.295447795796915e-09	copasi/models_final/nakakuki2010/nakakuki2010_fig1_user__model0_nakakuki1.cps
nakakuki	2010	49	78	('nakakuki', '2010', 49, 78)	nakakuki2010	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/nakakuki2010_fig1-user/sbml_models/model1_nakakuki1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/nakakuki2010_fig1-user/nakakuki2010_fig1-user.sedml	regrouped/nakakuki2010/nakakuki2010_fig1_user__model1_nakakuki1.sbml	0	5500.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/nakakuki2010_fig1-user/model1_nakakuki1/JWS_simulation.csv	amici/models/nakakuki2010/nakakuki2010_fig1_user__model1_nakakuki1	OK	{nakakuki2010}_{nakakuki2010_fig1_user__model1_nakakuki1.sbml}	copasi/models/nakakuki2010/nakakuki2010_fig1_user__model1_nakakuki1.cps	False	1688.6219385808838		9.327274453744025	
nakakuki	2010	10	9	('nakakuki', '2010', 10, 9)	nakakuki2010a	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/nakakuki2010_fig4-user/sbml_models/model0_nakakuki2.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/nakakuki2010_fig4-user/nakakuki2010_fig4-user.sedml	regrouped/nakakuki2010a/nakakuki2010_fig4_user__model0_nakakuki2.sbml	0	90.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/nakakuki2010_fig4-user/model0_nakakuki2/JWS_simulation.csv		Species assignment rules are currently not supported!	{nakakuki2010a}_{nakakuki2010_fig4_user__model0_nakakuki2.sbml}		False	inf		inf	
