time	APC_PS_VIIIa_l	APC_PS_Va_l	APC_PS_l	APC_f	APC_l	AT_XIa_l	AT_f	II_f	II_l	IIa_AT_f	IIa_TM_PC_l	IIa_TM_l	IIa_f	IX_f	IX_l	IXa_AT_f	IXa_VIIIa_X_l	IXa_VIIIa_l	IXa_f	IXa_l	LIPID	PC_f	PC_l	PS_f	PS_l	TFPI_Xa_TF_VIIa_l	TFPI_Xa_l	TFPI_f	TF_VII_Xa_l	TF_VII_l	TF_VIIa_IX_l	TF_VIIa_IXa_l	TF_VIIa_X_l	TF_VIIa_Xa_l	TF_VIIa_l	TF_l	TM_l	VIII_IIa_l	VIII_Xa_l	VIII_f	VIII_l	VIII_mIIa_l	VIIIa_f	VIIIa_l	VIIIai_f	VIIIai_l	VII_Xa_l	VII_f	VII_l	VIIa_f	VIIa_l	V_IIa_l	V_Xa_l	V_f	V_l	V_mIIa_l	Va_f	Va_l	Vai_f	Vai_l	XI_IIa_l	XI_f	XIa_IX_l	XIa_l	X_f	X_l	Xa_AT_f	Xa_Va_II_l	Xa_Va_l	Xa_Va_mIIa_l	Xa_f	Xa_l	alpha2M_IIa_l	alpha2M_Xa_l	alpha2M_l	mIIa_AT_l	mIIa_f	mIIa_l
335.0.	0.00047198308084400004	0.004082678437563	58.14524301264528	0.166990844851018	1.212019193097011	22.155592343802937	2903.3062202580586	176.56255741395233	385.61850683501694	444.0617915161081	0.0031520774227220003	0.9762610761754501	23.694047553968858	0.015642539885982	3.454232459306017	0.109202365012455	0.0034648869570480002	0.007806589215274001	0.388638425846549	85.85374885435655	50806.37162703559	0.145949981579573	0.32209022888591804	1.88925369803008	239.9609486278064	0.004397221048621	2.488249355612817	0.007353423338566	6.300298915595321e-34	2.437869902541599e-32	5.264953643081542e-06	0	9.123344346515434e-05	0.00013784710266800002	0.00036806507324300004	3.683783581719101e-07	0.020586846401835	3.193940268422865e-42	3.341525574996141e-41	7.680925529087861e-44	1.9259421202484822e-41	2.859108914380144e-41	2.1252238831027437e-06	0.00016105152075	0.008956051800125	0.6791373122020731	5.374897697285184e-29	5.486056046629386e-29	2.080125281769793e-27	0.08941028626875701	10.005590082109599	3.804765947125456e-37	4.596890518734343e-36	5.750962701026168e-39	1.0124971664904389e-36	2.821296226074772e-36	8.169020288229532e-06	0.0013906335570500002	0.11625915828324401	19.80460873644432	-5.5286396270044754e-42	8.558785685844978e-42	0.167258614465975	7.677149041731064	31.513722093074318	84.25909898103899	9.301712776365353	0.015148389831537	0.044382016470132006	0.014120217955856001	6.898245446639251	30.81757096317322	130.7393854951212	4.639658571287056	2464.6209559335953	21.06548074065299	3.984741287123522	213.2648073966685
340.0.	0.000435810905109	0.0037030909033310003	58.19796687268883	0.166828235226054	1.213308249379423	22.407744661670055	2900.1774190836136	176.02028163357426	385.22723108089326	446.31224385697516	0.002792287114281	0.9748166285280621	21.751110160331805	0.014998623332526	3.318832667574345	0.111964817225065	0.0031995587127420003	0.007213424394487001	0.38850659490259903	85.99963520535698	50909.986536142176	0.12921791402187102	0.285747539761028	1.885028629434609	239.91286559606826	0.004417985547760001	2.488180154345858	0.007401860106386	9.079635691474874e-35	3.5245084817575985e-33	4.886454515441735e-06	0	8.809188213297251e-05	0.000133057675682	0.00035562254293300004	3.558969746441674e-07	0.022391084357664	4.9754201220364474e-43	5.901495130468037e-42	1.369314285317662e-44	3.4231291063363034e-42	5.0868870148063386e-42	1.956581206293597e-06	0.000148574501181	0.008949845712373	0.680050829192899	8.317059321447493e-30	8.503213042663917e-30	3.231633330531169e-28	0.08922983909659801	10.005770516800373	-4.697401671563216e-38	7.425110132107754e-37	1.3662866139400859e-39	1.9888955219077673e-37	5.350307224388022e-37	7.387364427993276e-06	0.0012601344312890002	0.11606916748387501	19.812578640169747	9.199260702165786e-43	2.8717949500466742e-43	0.155644222046242	7.436611116283678	31.429175573031415	84.20502840957919	9.53110284510177	0.013647290704447002	0.040024644348826	0.012709644594050001	6.84995227840265	30.664106223454922	131.43891781607604	4.758234242618916	2463.8028479413083	21.45952473541486	3.96831215397634	212.81841271181537
345.0.	0.000402424525409	0.0033571194562	58.24470088634525	0.166663773591009	1.214450105876064	22.651735734860516	2897.248093552801	175.5216309597901	384.8850683211462	448.3752532134223	0.002473224952407	0.973161011770674	19.952892813711387	0.014400155753788	3.1925869012598422	0.11472343506829101	0.0029547765992360003	0.006665449686034001	0.38837039195218703	86.13528980072337	51008.18623540631	0.114426075451644	0.253526389801947	1.881065242822669	239.87047432685054	0.004437150651507	2.488110839200961	0.007452010147535001	1.3166167520001962e-35	5.146373807566796e-34	4.5475861141342925e-06	0	8.519341289342459e-05	0.000128638771649	0.000344125213893	3.4436394093156455e-07	0.024365763276926	8.49164490303061e-44	1.0490285101939261e-42	2.429966147180491e-45	6.112249622225988e-43	9.049784967831869e-43	1.8017681658031658e-06	0.0001370829894	0.008943700483616	0.6808947639481361	1.2963682338857471e-30	1.3309285533443121e-30	5.06845494365932e-29	0.08905949660431901	10.005940847759616	9.193764005848118e-39	1.1996226702340793e-37	1.525896766125247e-40	2.533437301777336e-38	7.227004291425307e-38	6.678584217083951e-06	0.0011414274580670001	0.115887965746591	19.819814697320645	7.738006304442205e-44	2.6858811266860826e-43	0.14500454137062202	7.203259723768843	31.35018976299158	84.15597794579647	9.758629937027461	0.012288264683900001	0.036070908897622	0.011432937852758	6.800851422182383	30.502910128245347	132.08064983748727	4.875932093686604	2463.04341806883	21.85156412682069	3.952537242539842	212.38104804582048
350.0.	0.00037160938082700005	0.003041885754406	58.286122494537935	0.166498134876748	1.215461352965562	22.887834143446987	2894.50352250265	175.06242237693206	384.58740937344265	450.265187952359	0.002190365627418	0.971282446829505	18.29025800916511	0.013843178717916	3.074745682438431	0.11747837291225201	0.0027289255414350002	0.006159222134262001	0.388230006334263	86.26156524317535	51101.44861446199	0.101349443240523	0.22496471361653	1.877338112581966	239.8331258977449	0.004454838077231	2.488041361327776	0.007503800594998	1.931097937082908e-36	7.590387610988789e-35	4.243606054196685e-06	0	8.251945454759172e-05	0.000124562079092	0.00033350307410500004	3.3370896927451873e-07	0.026527187543083003	1.403087490251665e-44	1.8748531705740922e-43	4.361965727217311e-46	1.0996245093152881e-43	1.6233670944609692e-43	1.659584820152598e-06	0.000126496556229	0.008937600613408	0.681674486189015	2.041602235947404e-31	2.103657113194486e-31	8.026647661034789e-30	0.08889832261002001	10.006102011098944	1.163987367412095e-39	1.9110939090741551e-38	2.401756943048007e-41	4.188847631118317e-39	1.182140915415156e-38	6.0358105811705865e-06	0.001033456837332	0.115714742172471	19.826382029675486	1.8629371805446561e-44	1.0173452290258782e-43	0.135245125139548	6.976920731413435	31.27628657758278	84.11160687046696	9.984287249449135	0.011058303264364001	0.032485576645844005	0.010277969839513	6.75104577653988	30.334777152519894	132.6689452344003	4.992742317211957	2462.3383124483926	22.241689779182288	3.937356250478785	211.95192193847706
355.0.	0.000343167173589	0.0027547574646810003	58.32283380662965	0.166331876241047	1.216356752565898	23.11629931268665	2891.9299673649907	174.6388717768071	384.3300512364167	451.9954491537752	0.001939668782848	0.9691671929934621	16.754451756238016	0.013324139348553001	2.964630602893294	0.12022977261398402	0.00252051968335	0.005691558907946001	0.38808556814649503	86.3792321506867	51190.21094392243	0.089788994712545	0.19965097642968102	1.8738243398777432	239.8002439288544	0.0044711604875120005	2.487971673992368	0.007557165520125001	2.8606731270992934e-37	1.130963464075148e-35	3.970393517496985e-06	0	8.005281820816196e-05	0.000120801406177	0.00032369102786900005	3.238667141379914e-07	0.028893138223697	2.3212010421406882e-45	3.367024266237784e-44	7.867842850937834e-47	1.987602979960594e-44	2.92745482150411e-44	1.5289452221706748e-06	0.00011674171187300001	0.008931532633368001	0.6823949509446481	3.246323217966324e-32	3.358258981002238e-32	1.283732413600347e-30	0.088745469152397	10.00625485471431	1.632884837936439e-40	3.039148176201017e-39	3.665913950293748e-42	6.8893041051201075e-40	1.885186763815622e-39	5.452871843101898e-06	0.00093526589394	0.115548762385087	19.832340175671735	6.482091195802143e-45	3.954053307541249e-44	0.126281717325667	6.757418969987649	31.207030356940823	84.07159634880553	10.20806990760545	0.009945586271532001	0.029236321564398003	0.009233677876785001	6.70062985795358	30.16043717403075	133.2078838984356	5.10865656056394	2461.6834595410064	22.629984488327445	3.9227145493909132	211.5303070146823
360.0.	0.00031691471068000005	0.002493326268112	58.35536970210839	0.166165454333416	1.217149430850385	23.33738182214552	2889.5146208521965	174.24755516743312	384.1091625410054	453.57852106096567	0.0017175307475570001	0.966799496185719	15.337116301390257	0.012839843147175001	2.861626796548931	0.122977764072122	0.0023281918940920004	0.005259518264817	0.38793716459571803	86.48898793704268	51274.87298417884	0.079568728367174	0.17721891261421902	1.870503299793611	239.77131675711922	0.004486222131762	2.487901732784189	0.007612045084053	4.282779689947226e-38	1.7033958139718777e-36	3.724362028355144e-06	0	7.777760784015127e-05	0.000117332529622	0.00031462859228	3.14776465983975e-07	0.03148297306673	3.8341908999120834e-46	6.072726998077192e-45	1.4271206510368118e-47	3.607554614961208e-45	5.305935029053875e-45	1.4088651072229358e-06	0.00010775124974400001	0.008925484919625	0.683060730095931	5.214862432181975e-33	5.417650369281753e-33	2.0746056193674794e-31	0.088600168211654	10.006400146564806	1.513663658392964e-41	4.822593255832589e-40	6.6774501966876125e-43	1.116737834711458e-40	3.0853397581401338e-40	4.924212173524116e-06	0.000845986559601	0.11538936158902101	19.837743566987875	2.405705941690412e-45	1.647831707071194e-44	0.118039060071949	6.544579117782496	31.14202399490067	84.03564816108437	10.429974784365156	0.008939367543625001	0.026293495967812	0.008289970871781	6.6496905600073255	29.980560604941054	133.70127518759125	5.223667803371087	2461.0750570090436	23.016523716254436	3.908562681551508	211.11553697845758
365.0.	0.00029268281208500005	0.00225538800058	58.3842051185076	0.16599924033017002	1.217851052521593	23.55132371186324	2887.245556292321	173.88537395424822	383.9212519380508	455.0260209279828	0.001520740287326	0.964161536433853	14.030296627749824	0.012387412898103	2.765176279613434	0.125722465838377	0.002150684123692	0.004860381776191001	0.38778485300813104	86.59146457139495	51355.79989826299	0.070533020494907	0.15734275704566703	1.867356414665779	239.74589039601392	0.0045001194473160006	2.487831495733435	0.007668384819254001	6.484746364531422e-39	2.5952919766053123e-37	3.502385148786528e-06	0	7.567912702609818e-05	0.00011413305299000002	0.00030625960566000004	3.063818573333045e-07	0.034317723278827005	6.430173674341752e-47	1.099667860706629e-45	2.5950215650044042e-48	6.574915955367235e-46	9.648760213708768e-46	1.298451128849362e-06	9.946366148473384e-05	0.008919447518842001	0.683676041656573	8.468514821697607e-34	8.837820041123565e-34	3.3900194478553643e-32	0.088461724236276	10.006538582145575	3.7014781533346714e-42	7.629457747018747e-41	9.882391549787456e-44	1.7135476982887533e-41	4.763203688970504e-41	4.444821256013544e-06	0.000764830173705	0.115235938243872	19.842641962708072	9.193864704086884e-46	7.343254992650434e-45	0.110449848961505	6.338226439175224	31.080905440991668	84.00348347682224	10.650000340985375	0.008029872894469001	0.023629918876496	0.007437644281542001	6.598307826697796	29.79576311993198	134.1526713057573	5.337770247034341	2460.509558447214	23.40137626100812	3.894855897763772	210.70700329353977
370.0.	0.00027031528493400004	0.0020389247027890003	58.409761595	0.16583353299234302	1.218471977998819	23.75835878335834	2885.111677993974	173.54952380949248	383.76313916105977	456.3487478837708	0.0013464382187940002	0.9612333778190271	12.826441875475227	0.011964252801971002	2.674772051766439	0.128463985764314	0.001986838543984	0.004491637754562	0.387628671097675	86.68723544302127	51433.32497455885	0.062544280788486	0.13973293501375	1.864366950729293	239.72356221428296	0.0045129416217590005	2.487760923361111	0.007726135017136	9.930104692345859e-40	3.999717355430655e-38	3.3017330989098117e-06	0	7.374379173651155e-05	0.000111182274067	0.000298531948755	2.986305818486156e-07	0.037420183962185	1.07544267974671e-47	1.9977615069114982e-46	4.738707665759497e-49	1.202543886881379e-46	1.7611280347087113e-46	1.196891416496562e-06	9.182261398845164e-05	0.008913411987106	0.6842447769240071	1.3902513845987059e-34	1.4578404012389479e-34	5.601056824723183e-33	0.088329507390122	10.006670791240461	5.165078894311856e-43	1.200694582430675e-41	1.5575893503143748e-44	2.7240813301083412e-42	7.545320982846632e-42	4.010173409263943e-06	0.0006910794107540001	0.11508794829862701	19.847080845154007	3.943574296459307e-46	3.4643730547687214e-45	0.103453817516213	6.138187399125424	31.02334453691846	83.9748416780718	10.868146485842816	0.007208208858012001	0.021220680568782003	0.006668302833615001	6.546555251548402	29.606610011092563	134.56538065716984	5.45095921467325	2459.9836601281627	23.784604867288834	3.88155373347091	210.30415168454041
375.0.	0.00024966796223500003	0.0018420883816490001	58.43241313775869	0.16566856997543702	1.219021404866944	23.95871289383388	2883.1026729346468	173.23746671104513	383.6319285296596	457.5567305184692	0.0011920806888470001	0.9579929257431231	11.718402646799282	0.011568017113560002	2.589952865832444	0.131202421666332	0.001835589413817	0.004150965825022001	0.387468644987604	86.7768214409721	51507.75216626301	0.055480874229915	0.12413217613619801	1.861519835535651	239.70397527036172	0.004524771118294	2.487689978678571	0.007785250203140001	1.5382390748252649e-40	6.236725194792432e-39	3.120018619045484e-06	0	7.195904885977677e-05	0.000108461060953	0.00029139727914600003	2.914741268893905e-07	0.040814993568036	1.802104915517877e-48	3.6393480134712185e-47	8.67887033248257e-50	2.2057037247170987e-47	3.224024390529206e-47	1.1034472670420162e-06	8.477648065210089e-05	0.008907371240974	0.684770525630029	2.3078894371956448e-35	2.4322719923011944e-35	9.359406943980506e-34	0.088202947444529	10.006797344029605	7.383597433425898e-44	1.8823268829241332e-42	2.457081947868622e-45	4.302294452999894e-43	1.18799843858894e-42	3.616174712108443e-06	0.000624081173782	0.114944899936433	19.851101781031094	1.800617039837112e-46	1.7332327410539632e-45	0.096996934170004	5.9442901719960854	30.96904015277926	83.94947923549509	11.084414448544115	0.006466280917247	0.019042962138140003	0.005974290246941001	6.494500612438211	29.413620197868187	134.94248105111228	5.563231060252649	2459.4942878886413	24.166266782839113	3.868619620367454	209.90647856210933
380.0.	0.00023060780418400001	0.001663186303785	58.45249147022236	0.165504537598848	1.219507494922126	24.15260424244781	2881.2089639862465	172.94690578494877	383.52498467685336	458.6592729767762	0.001055405892038	0.9544158973169271	10.69942500639859	0.011196582664234001	2.51029858428737	0.13393786199549002	0.001695955610771	0.0038362225776920004	0.38730479539525803	86.86069634506573	51579.35845583867	0.049235279656157004	0.11031201760041101	1.858801493877987	239.68681324179164	0.004535684166054	2.48761862714929	0.007845688684662	2.411051928158574e-41	9.841591295723083e-40	2.9551506634258576e-06	0	7.031330021469077e-05	0.00010595173646000001	0.000284810779086	2.8486751969308194e-07	0.044528696791042	3.0252287705426696e-49	6.645193617041037e-48	1.5934501050122191e-50	4.055471483330664e-48	5.916508130444035e-48	1.0174458119778348e-06	7.827792020996762e-05	0.008901319419942	0.685256599221385	3.875018057164461e-36	4.10529729667939e-36	1.58209476744967e-34	0.08808152824822801	10.006918756619301	1.0714698609039279e-44	2.9395977348006064e-43	3.852470475098237e-46	6.753551052911831e-44	1.8602329666126044e-43	3.259116919743842e-06	0.0005632403180560001	0.11480634878370401	19.85474275120692	8.684329420984202e-47	9.163398187713091e-46	0.09103069725226501	5.756365060299877	30.917717591958382	83.92716863910086	11.2988066672151	0.005796720085695001	0.017075868919083	0.005348625265832001	6.442206350636986	29.217269919052754	135.28683265977676	5.674583085802835	2459.0385842544274	24.5464142653173	3.856020530826597	209.51352745053924
385.0.	0.00021301205977700003	0.0015006676641899999	58.47029072650912	0.16534157926054702	1.219937488076642	24.340243647842367	2879.4216648384586	172.67576263658916	383.4399103078205	459.6649993961612	0.0009344039911010001	0.9504758121079111	9.763141857507383	0.010848024744094001	2.435426052166081	0.136670386501679	0.0015670337762930002	0.0035454282403160004	0.38713714231907204	86.93929161155056	51648.39605279931	0.043712458720699	0.09806966371782601	1.856199700241501	239.67179589352537	0.004545751217214	2.48754683662271	0.007907412160082	3.8232450700697265e-42	1.5713508392906109e-40	2.805294737152341e-06	0	6.879583176874785e-05	0.000103637970405	0.000278730916786	2.787690871868231e-07	0.048589783900994006	5.084110619363615e-50	1.215350715431914e-48	2.930853357059099e-51	7.469456947406172e-49	1.0876725448643709e-48	9.382735275586891e-07	7.228349752166431e-05	0.008895251759622	0.68570605239294	6.580014085033634e-37	7.008938094006299e-37	2.705012817384428e-35	0.087964782716271	10.007035496052824	1.515065401566081e-45	4.569217546577531e-44	6.015952687048588e-47	1.054878129712306e-44	2.9044743907379746e-44	2.9356371655327722e-06	0.000508014091491	0.11467189354239402	19.858038452052995	4.407304225804429e-47	5.100635787395418e-46	0.08551151540665301	5.574244836750932	30.869126237435154	83.90769738452923	11.511326687131367	0.005192816867122	0.015300276747091002	0.004784943397548	6.389730001225843	29.01799613143861	135.60109065193765	5.785013465809975	2458.6138958822603	24.925095043903355	3.84372665263415	209.12488547708008
390.0.	0.00019676748616400002	0.001353111489986	58.48607164206261	0.16517980266338	1.220317804320525	24.5218348164141	2877.732536733026	172.42215689624965	383.3745258158615	460.5818965750065	0.0008272900007840001	0.9461440120098651	8.903562264796047	0.010520595895376001	2.364985424810657	0.139400066884064	0.0014479920249280001	0.003276754310724	0.386965708508754	87.01300062617264	51715.094433453065	0.038828411739945	0.087225170236498	1.853703446025504	239.65867503293572	0.004555037372727	2.4874745772478573	0.007970385379423	6.1380993899351274e-43	2.540552139920703e-41	2.668838876503715e-06	0	6.739674778104641e-05	0.000101504679372	0.000273119221013	2.7314022927939996e-07	0.053028697989359004	8.554653742047041e-51	2.22642626194654e-49	5.400328602021874e-52	1.378126344541676e-49	2.00304038932249e-49	8.653704758720863e-07	6.675334147492585e-05	0.008889164474984002	0.6861217029912461	1.1307328197988301e-37	1.211232498889916e-37	4.681164374486131e-36	0.08785228828590001	10.00714798485434	2.148981553494461e-46	7.073235930930234e-45	9.354383189862694e-48	1.642437891793933e-45	4.513888172585307e-45	2.642682607814414e-06	0.000457907195709	0.11454117200809501	19.861020570981797	2.345223674956275e-47	2.9786615428845533e-46	0.08040016255345	5.397765021032405	30.823037415323995	83.89086701480728	11.721979069141243	0.004648461746819	0.013698690088321001	0.004277443806656	6.337124581033604	28.816199637998317	135.88771744262908	5.8945211779814475	2458.217761379398	25.302352739526903	3.831711091669447	208.74017996669426
395.0.	0.00018176962284900002	0.0012192156520240002	58.50006529209158	0.165019286002606	1.220654134880768	24.69757460108512	2876.133947075167	172.1843877364565	383.3268505935846	461.41735480241346	0.0007324793926520001	0.9413897208617231	8.115059198353276	0.010212707230353	2.298656896043795	0.142126967421792	0.0013380641708760001	0.0030285120878730002	0.38679052195159	87.0821824888411	51779.66223171502	0.034508899214129	0.077618923143286	1.85130281996469	239.6472309026688	0.004563602778557	2.487401821372709	0.008034575848741001	9.978327405215402e-44	4.159659918127917e-42	2.544364426742526e-06	0	6.610690957804966e-05	9.95379335069506e-05	0.000267940068725	2.679452053194384e-07	0.057877799745632	1.440423367676659e-51	4.083619793157925e-50	9.964021721176564e-53	2.5459980024312944e-50	3.693658944877908e-50	7.982251811432624e-07	6.165083578391917e-05	0.008883054652966	0.686506150404467	1.9666229733477738e-38	2.1188597850063048e-38	8.200103297556259e-37	0.08774366279249601	10.00725660515272	3.051699642059513e-47	1.0904020052991091e-45	1.44783166785237e-48	2.5478496362152263e-46	6.984136014877924e-46	2.3774793116694547e-06	0.00041246738543300004	0.11441385743949901	19.8637180385911	1.3041832908148749e-47	1.818744617188672e-46	0.07566129788767201	5.226764101027157	30.77924245382687	83.8764922165599	11.930769306559972	0.004158091468358	0.012255111116812	0.0038208408674620005	6.284438939403	28.612247967345066	136.14899451603267	6.003105939687658	2457.8478995442883	25.67822724735141	3.819949600282677	208.35907517293285
400.0.	0.00016792211794500002	0.00109778687433	58.512476423025966	0.16486008324603302	1.220951523610749	24.867653250434465	2874.618829969763	171.9609171539099	383.29508589841475	462.17820680005076	0.0006485661934990001	0.9361801560863481	7.392356096761836	0.009922911946805	2.236147780166635	0.14485114558039502	0.001236544430239	0.002799142045607	0.38661161756745505	87.14716538488592	51842.288989386914	0.030688310473286004	0.069109384458099	1.8489889003877242	239.63726896759394	0.004571502994108001	2.487328543434068	0.008099953571831001	1.642463045467053e-44	6.896811660527068e-43	2.430620908066549e-06	0	6.491787869339078e-05	9.772486994933596e-05	0.00026316048540700004	2.631509333858063e-07	0.063171277720159	2.426162699459637e-52	7.49582815826604e-51	1.8400909935050233e-53	4.7075721876982e-51	6.817156240646088e-51	7.36370060884203e-07	5.6942339102617335e-05	0.0088769201539	0.6868617925431421	3.461882365389548e-39	3.752077724398366e-39	1.453994013972686e-37	0.087638560725055	10.007361702425891	4.2927283477500954e-48	1.673662489060038e-46	2.232882879697043e-49	3.934048848865045e-47	1.076498380602172e-46	2.137504776346599e-06	0.000371281537476	0.114289655248946	19.866157259507737	7.554953917188891e-48	1.157377870760778e-46	0.07126304275550001	5.061083706809978	30.737550918695835	83.86439996946187	12.137703749444967	0.003716640459809	0.010954918926020001	0.0034103199408970003	6.2317180762371365	28.406478023732145	136.38703378729275	6.110768149494593	2457.502198063221	26.05275508472571	3.808420329340634	207.98126916682057
405.0.	0.000155136103472	0.000987731640567	58.523486419188195	0.164702228624816	1.221214439586522	25.03225464824639	2873.1806486951723	171.75035483018422	383.27759913977803	462.87076476104386	0.0005743033534860001	0.930480706623195	6.730512576701502	0.009649890756685	2.177189906262079	0.147572652590739	0.001142782559225	0.0025872039925200004	0.38642903827221203	87.20824959183982	51903.146774638204	0.027308662641276002	0.061571078861570004	1.846753658079634	239.62861705498804	0.0045787893345900004	2.487254719841596	0.008166490823821001	2.737773757928386e-45	1.158109266099e-43	2.3265043652154383e-06	0	6.382186409562472e-05	9.605361246804142e-05	0.000258749957678	2.587268019538921e-07	0.068944990023325	4.0865401608886176e-53	1.376559521614234e-51	3.400110338318458e-54	8.70900166578479e-52	1.25889324911386e-51	6.793773423388405e-07	5.259693127547282e-05	0.008870759521126	0.6871908415150351	6.168539603148441e-40	6.726391333089051e-40	2.609944156389499e-38	0.08753666982421701	10.007463588902601	6.00589502864685e-49	2.557695472395364e-47	3.4289644464065132e-50	6.048319056219194e-48	1.6522741366516072e-47	1.9204636049071577e-06	0.000333972129622	0.114168299985826	19.868362323873832	4.545122021690582e-48	7.652482246783171e-47	0.067176607221824	4.900568744531714	30.69778900794771	83.85442874705176	12.342789535312829	0.003319496842378	0.009784758087905	0.0030414969762610003	6.179003431232458	28.199198526072728	136.6037884817671	6.217508833264335	2457.1787026849765	26.425969707632486	3.797103602002557	207.60649089709244
410.0.	0.00014332961674700002	0.0008880479081170001	58.53325594271648	0.164545740438845	1.2214468417985551	25.191556543615114	2871.8133601111667	171.55144440930033	383.2729094689116	463.50085548733114	0.000508585174847	0.924255193020139	6.124909559550295	0.009392438984377001	2.121537288644278	0.150291533998407	0.001056179392176	0.0023913679647160004	0.386242835541376	87.26571016428353	51962.39167700615	0.024318715077296	0.054892797269026	1.8445898686614841	239.6211228110971	0.004585509188962	2.487180328858945	0.0082341619521	4.621756441820853e-46	1.969702156685479e-44	2.2310386925374992e-06	0	6.281167324218545e-05	9.451319691770947e-05	0.00025468025769200003	2.546444934507993e-07	0.075236221805021	6.881531580715545e-54	2.5283924832603918e-52	6.284412020212678e-55	1.6115448912980658e-52	2.325323791914642e-52	6.268554049724984e-07	4.858618297215151e-05	0.008864571898282	0.6874953380896991	1.1126864600295909e-40	1.22086985933287e-40	4.743103270058033e-39	0.08743770799021	10.0075625466543	8.371135536829898e-50	3.891548307666278e-48	5.243213863296918e-51	9.25885144924246e-49	2.5250467521583817e-48	1.7242658924807629e-06	0.00030019407866600003	0.11404955258744001	19.87035520120261	2.831612583039217e-48	5.241990813162558e-47	0.06337596015188801	4.745067496232924	30.659798090574782	83.84642776684422	12.546034525511473	0.002962462529696	0.008732435844023001	0.0027103815835500004	6.126333147632638	27.990692252795803	136.80106351741674	6.323329594373914	2456.875606888217	26.797901798374753	3.785981707450831	207.23449742935347
415.0.	0.000132427064971	0.0007978175503610001	58.54192728117158	0.16439062426842802	1.221652236749863	25.345730771816314	2870.511380982828	171.36305104955414	383.2796745633398	464.073853641583	0.00045043160560400005	0.91746622686179	5.571234037347681	0.009149455124784	2.068964041831612	0.153007830182215	0.000976182746224	0.002210405801017	0.386053069582933	87.31979933396218	52020.16518689192	0.021673186116529002	0.048975995472575	1.842491033522077	239.61465144069086	0.00459170631501	2.487105350484218	0.008302943200779001	7.902416269484562e-47	3.393396139394448e-45	2.1433595026611752e-06	0	6.188066670948781e-05	9.309350213324877e-05	0.000250925278825	2.50877819185729e-07	0.082083341532613	1.1582335854737511e-54	4.6435516980658405e-53	1.1615376344290632e-55	2.981944331800058e-53	4.2950339356864035e-53	5.784454980403329e-07	4.488394629315387e-05	0.008858356953736001	0.687777165042258	2.031971492301426e-41	2.2436928987977618e-41	8.727459959646132e-40	0.087341420471563	10.007658830406275	1.160586604328844e-50	5.8949569188602894e-49	7.983005274745783e-52	1.411240301118218e-49	3.842287832626697e-49	1.5470079741635412e-06	0.00026963189413200004	0.11393319787430901	19.872155918157677	1.821897564402028e-48	3.709980707927165e-47	0.059837537408968	4.594431690774663	30.623433375629467	83.84025628751881	12.747447246583436	0.0026417169872910004	0.007786827269394001	0.0024133432588470003	6.073742313373938	27.781218108003625	136.9805253824259	6.428232567661212	2456.5912420499203	27.168579527004262	3.775038712936876	206.86507136709213
420.0.	0.000122358730188	0.0007161994558900001	58.54962643400877	0.164236875673129	1.221833729700265	25.494943466216153	2869.2695561894434	171.18415012323584	383.29667850724354	464.5947131426489	0.000398974216176	0.910075687226729	5.065463659711966	0.008919930679777	2.019262512212552	0.15572157684127802	0.0009022836619850001	0.002043183352586	0.38585980920901003	87.37074865786455	52076.59546724178	0.019332060388439	0.043733367827078005	1.840451308440256	239.60908369936485	0.00459742111307	2.487029766331506	0.008372812555431	1.368627268453e-47	5.9221173452688855e-46	2.0627001727669946e-06	0	6.102271615935034e-05	9.178518589950571e-05	0.000247460882132	2.47402565116679e-07	0.08952533855710201	1.948047703278669e-55	8.525186155221434e-54	2.146281799187527e-56	5.516056618092039e-54	7.930982209727945e-54	5.338187892165367e-07	4.1466164218267815e-05	0.008852114811687	0.6880380594605431	3.757024627232946e-42	4.175293632127341e-42	1.6260385527662148e-40	0.08724757730842801	10.007752670094158	1.6016615312340052e-51	8.890312281542965e-50	1.210203186597178e-52	2.141686804600745e-50	5.821342468629295e-50	1.386955226837309e-06	0.00024199711017800003	0.11381904226888401	19.873782721661563	1.207579467693703e-48	2.705912365875026e-47	0.056539983477541	4.4485165503062625	30.588562699453554	83.83578295083541	12.947036836056748	0.0023537842733870004	0.006937787797957001	0.0021470804769110003	6.021263182109773	27.571013023233412	137.1437115057464	6.532220376754511	2456.3240681175066	27.538028788791216	3.76426029262391	206.4980184538024
